"file_num","sim_number","size_fracture","volume","gyration_diam","strain"
354,12,357,56720.21,35.2029,"Petite"
354,13,334,43928.17,33.6164,"Petite"
354,14,374,53152.1,34.74139,"Petite"
354,15,344,52333.48,34.23567,"Petite"
354,16,294,37356.93,31.19761,"Petite"
354,17,393,63544.68,35.97897,"Petite"
354,18,340,46293.94,32.52308,"Petite"
354,19,337,41408.71,31.97902,"Petite"
354,20,335,59088.02,34.71453,"Petite"
354,21,363,55690.06,36.50283,"Petite"
354,22,350,49358.45,34.87062,"Petite"
354,23,290,33263.36,29.60847,"Petite"
354,24,419,70630.42,38.34083,"Petite"
354,25,411,59737.22,35.92934,"Petite"
354,26,305,37647.35,28.93496,"Petite"
354,27,379,52660.08,33.60619,"Petite"
354,28,378,61084.59,34.61369,"Petite"
354,29,367,51885.4,32.54153,"Petite"
354,30,337,41247.35,31.7442,"Petite"
355,1,309,36690.61,30.32104,"Petite"
355,2,254,27951.94,28.30933,"Petite"
355,3,266,29117.56,27.73734,"Petite"
355,4,288,31472.03,28.71338,"Petite"
355,5,310,38724.51,30.68682,"Petite"
355,6,312,38861.44,31.48972,"Petite"
355,7,284,30611.99,28.46299,"Petite"
355,8,296,32404.78,29.50566,"Petite"
355,9,327,42494.32,30.52595,"Petite"
355,10,299,35859.38,29.98023,"Petite"
355,11,337,37730.32,31.10555,"Petite"
355,12,311,36699.68,31.81509,"Petite"
355,13,323,41659.37,31.77222,"Petite"
355,14,273,34992.12,30.48998,"Petite"
355,15,254,28711.39,30.58141,"Petite"
355,16,326,39652.46,32.54431,"Petite"
355,17,291,37930.71,29.42592,"Petite"
355,18,344,49477.8,33.10021,"Petite"
355,19,287,28205.39,28.06958,"Petite"
355,20,302,35376.94,29.60637,"Petite"
355,21,306,33399.22,28.90973,"Petite"
355,22,334,32209.61,29.13249,"Petite"
355,23,289,35390.8,32.06329,"Petite"
355,24,299,31950.88,29.4045,"Petite"
355,25,282,29892.42,28.37067,"Petite"
355,26,317,40666.32,30.82282,"Petite"
355,27,374,50177.13,34.87424,"Petite"
355,28,311,33808.56,29.65582,"Petite"
355,29,326,42105.92,33.17304,"Petite"
355,30,310,30455.61,29.55679,"Petite"
356,1,367,52889.56,34.70122,"Petite"
356,2,308,33263.22,28.64258,"Petite"
356,3,368,44109.07,31.88706,"Petite"
356,4,303,35730.57,29.38594,"Petite"
356,5,297,34540.64,28.8623,"Petite"
356,6,276,32583.43,29.55555,"Petite"
356,7,365,45864.69,32.384,"Petite"
356,8,329,41359.34,30.68776,"Petite"
356,9,333,39047.23,30.39088,"Petite"
356,10,281,34945.91,29.54296,"Petite"
356,11,276,37984.82,30.82514,"Petite"
356,12,283,31119.09,29.29663,"Petite"
356,13,295,39102.03,30.46706,"Petite"
356,14,326,41423.65,31.48654,"Petite"
356,15,306,40238.48,31.05477,"Petite"
356,16,348,44424.38,33.84463,"Petite"
356,17,370,47787.22,32.53025,"Petite"
356,18,293,40997.3,32.04631,"Petite"
356,19,318,43286.63,31.07698,"Petite"
356,20,310,40227.46,30.60728,"Petite"
356,21,280,31881.32,28.74278,"Petite"
356,22,315,37616.51,30.0645,"Petite"
356,23,280,30817.6,29.53403,"Petite"
356,24,315,40131.3,30.18246,"Petite"
356,25,310,39667.05,29.68857,"Petite"
356,26,360,50528.99,35.88906,"Petite"
356,27,307,37204.42,29.86049,"Petite"
356,28,308,36388.04,30.70588,"Petite"
356,29,338,43991.3,32.54183,"Petite"
356,30,364,48285.87,32.98945,"Petite"
357,1,361,51853.75,33.0988,"Petite"
357,2,300,38847.54,30.18749,"Petite"
357,3,336,47131.63,33.16068,"Petite"
357,4,346,42674.38,32.25723,"Petite"
357,5,293,38122.18,30.14939,"Petite"
357,6,287,41076.67,31.31943,"Petite"
357,7,353,52085.4,33.59662,"Petite"
357,8,280,32586.03,28.97129,"Petite"
357,9,328,53566.12,34.21314,"Petite"
357,10,346,50392.79,33.61029,"Petite"
357,11,337,43411.75,32.03947,"Petite"
357,12,290,36480.03,29.81031,"Petite"
357,13,261,28856.34,28.59686,"Petite"
357,14,330,46109.03,32.37695,"Petite"
357,15,337,47673.66,32.13011,"Petite"
357,16,309,39804.42,30.09495,"Petite"
357,17,391,63409.68,36.23422,"Petite"
357,18,310,39506.71,31.50922,"Petite"
357,19,394,58117.16,36.04099,"Petite"
357,20,339,44006.43,33.49838,"Petite"
357,21,316,35824.11,31.02484,"Petite"
357,22,355,47485.73,32.82418,"Petite"
357,23,302,43280.17,32.57972,"Petite"
357,24,318,40575.22,30.847,"Petite"
357,25,305,37437.33,30.91732,"Petite"
357,26,338,51436.42,32.91354,"Petite"
357,27,381,54909.47,33.90523,"Petite"
357,28,304,42982.61,32.26108,"Petite"
357,29,340,53769.46,32.41411,"Petite"
357,30,355,51613.11,32.38045,"Petite"
358,1,330,44024.15,33.19408,"Petite"
358,2,310,40539.16,30.41484,"Petite"
358,3,357,47847.12,32.82012,"Petite"
358,4,304,36428.54,28.4018,"Petite"
358,5,330,44445.73,32.01981,"Petite"
358,6,343,48248.51,32.32402,"Petite"
358,7,356,51029.41,32.60106,"Petite"
358,8,316,37957.69,30.02035,"Petite"
358,9,400,55557.4,34.6483,"Petite"
358,10,315,41528.71,32.85819,"Petite"
358,11,329,42409.53,31.86528,"Petite"
358,12,358,49601.75,32.83563,"Petite"
358,13,322,46316.67,32.14545,"Petite"
358,14,369,54926.23,34.64293,"Petite"
358,15,389,59095.27,37.24923,"Petite"
358,16,319,46795.05,33.41073,"Petite"
358,17,309,37560.3,30.30239,"Petite"
358,18,355,48335.26,32.8693,"Petite"
358,19,309,42693.17,31.38765,"Petite"
358,20,308,46032.09,31.76625,"Petite"
358,21,318,44754.09,31.91868,"Petite"
358,22,308,37466.89,31.09482,"Petite"
358,23,337,46257.15,31.08159,"Petite"
358,24,336,57881.98,35.54952,"Petite"
358,25,295,31843.84,28.85368,"Petite"
358,26,286,33497.97,28.33643,"Petite"
358,27,312,43251.98,30.41928,"Petite"
358,28,330,40313.14,30.62914,"Petite"
358,29,292,34859.68,28.35603,"Petite"
358,30,301,35234.89,30.20924,"Petite"
359,1,278,39127.5,29.92966,"Petite"
359,2,274,29458.98,28.18347,"Petite"
359,3,278,31093.99,28.90014,"Petite"
359,4,331,42372.1,30.75227,"Petite"
359,5,310,41623.01,31.77153,"Petite"
359,6,317,38566.36,30.50379,"Petite"
359,7,327,37965.98,31.66517,"Petite"
359,8,277,32903.55,29.67958,"Petite"
359,9,304,35847.93,28.73425,"Petite"
359,10,274,34563.27,28.35309,"Petite"
359,11,296,33161.05,29.226,"Petite"
359,12,282,37488.11,31.69922,"Petite"
359,13,251,29986.66,26.39064,"Petite"
359,14,323,44397.8,31.50096,"Petite"
359,15,343,50428.91,33.41993,"Petite"
359,16,332,47351.57,33.45747,"Petite"
359,17,290,33188.58,28.43259,"Petite"
359,18,308,36632.79,30.99153,"Petite"
359,19,250,29738.86,26.24237,"Petite"
359,20,303,34472.73,29.08348,"Petite"
359,21,295,34555.66,28.95793,"Petite"
359,22,351,50006.19,34.42272,"Petite"
359,23,328,42997.6,32.18287,"Petite"
359,24,273,33687.37,27.9519,"Petite"
359,25,328,45697.48,31.0379,"Petite"
359,26,279,32951.58,28.86356,"Petite"
359,27,249,30935.57,27.78252,"Petite"
359,28,283,29531.25,31.57603,"Petite"
359,29,241,24512.63,27.40511,"Petite"
359,30,270,32895.9,29.1337,"Petite"
36,1,355,49425.29,34.17976,"Petite"
36,2,300,40873.46,31.13665,"Petite"
36,3,295,46445.46,30.47574,"Petite"
36,4,278,39244.88,29.62982,"Petite"
36,5,293,35246.91,29.34399,"Petite"
36,6,341,42880.82,32.04307,"Petite"
36,7,288,39109.69,30.75311,"Petite"
36,8,293,35743.05,29.97762,"Petite"
36,9,296,42890.07,31.32,"Petite"
36,10,311,46353.65,33.98521,"Petite"
36,11,309,37266.84,29.55344,"Petite"
36,12,295,36641.95,30.00413,"Petite"
36,13,308,37047.67,29.64247,"Petite"
36,14,328,46181.67,33.08087,"Petite"
36,15,317,38859.98,31.42705,"Petite"
36,16,342,45735.78,32.13312,"Petite"
36,17,290,36312.73,29.89039,"Petite"
36,18,266,32622.41,27.53314,"Petite"
36,19,279,36055.27,30.09345,"Petite"
36,20,322,39275.96,29.96627,"Petite"
36,21,309,43225.96,31.45169,"Petite"
36,22,323,48591.82,32.6963,"Petite"
36,23,344,46226.21,32.26132,"Petite"
36,24,322,47718.44,33.55797,"Petite"
36,25,288,31598.2,29.06501,"Petite"
36,26,331,52202.95,33.65463,"Petite"
36,27,322,39393.83,31.01823,"Petite"
36,28,275,36164.73,29.63258,"Petite"
36,29,365,52880.27,34.87541,"Petite"
36,30,329,51903.11,33.32112,"Petite"
360,1,293,31259.65,29.16706,"Petite"
360,2,371,52886.63,35.83337,"Petite"
360,3,316,41405.3,30.56959,"Petite"
360,4,311,35704.24,29.54443,"Petite"
360,5,320,42156.26,30.19972,"Petite"
360,6,248,28906.23,26.64783,"Petite"
360,7,308,41992.3,31.43964,"Petite"
360,8,278,34417.4,28.03134,"Petite"
360,9,342,44668.01,31.20148,"Petite"
360,10,313,40259.81,31.2996,"Petite"
360,11,297,37692.33,30.25465,"Petite"
360,12,289,32983.28,29.47349,"Petite"
360,13,286,38675.15,31.51754,"Petite"
360,14,285,29374.37,28.07136,"Petite"
360,15,262,34504.49,28.0576,"Petite"
360,16,284,33439.35,27.78825,"Petite"
360,17,292,36846.61,29.75943,"Petite"
360,18,235,25684.63,26.21706,"Petite"
360,19,257,27805.03,27.30695,"Petite"
360,20,322,37344.46,29.63867,"Petite"
360,21,381,49415.23,32.65803,"Petite"
360,22,286,36134.04,28.82012,"Petite"
360,23,314,41993.43,31.73662,"Petite"
360,24,281,29564.88,28.32447,"Petite"
360,25,267,26415.63,27.34765,"Petite"
360,26,232,27906.06,27.8119,"Petite"
360,27,297,32933.19,30.43528,"Petite"
360,28,284,34099.19,28.92272,"Petite"
360,29,281,28111.59,27.85012,"Petite"
360,30,292,40484.93,31.08012,"Petite"
361,1,368,56558.52,33.33025,"Petite"
361,2,303,41185.54,31.56587,"Petite"
361,3,253,30580.2,28.38499,"Petite"
361,4,324,42476.94,32.18146,"Petite"
361,5,307,36844.83,30.33994,"Petite"
361,6,310,35708.33,30.22264,"Petite"
361,7,233,26393.59,26.2783,"Petite"
361,8,288,34598.22,29.29599,"Petite"
361,9,324,40512.89,31.12318,"Petite"
361,10,336,41106.95,31.12023,"Petite"
361,11,310,40074.88,31.07618,"Petite"
361,12,295,32765.88,30.23269,"Petite"
361,13,260,26426.57,27.31353,"Petite"
361,14,307,43432.8,31.48978,"Petite"
361,15,357,51468.46,33.26199,"Petite"
361,16,373,61136.93,35.22787,"Petite"
361,17,317,47482.62,31.3048,"Petite"
361,18,266,25689.47,26.7614,"Petite"
361,19,306,41906.92,31.69106,"Petite"
361,20,329,41891.2,30.66934,"Petite"
361,21,375,55204.91,35.76999,"Petite"
361,22,362,49640.56,33.90408,"Petite"
361,23,323,50858.28,33.50066,"Petite"
361,24,259,24771.47,26.8373,"Petite"
361,25,383,63525.23,35.85683,"Petite"
361,26,361,51130.02,33.13879,"Petite"
361,27,311,41008.1,33.14474,"Petite"
361,28,310,39397.6,30.49618,"Petite"
361,29,273,26896.99,27.2816,"Petite"
361,30,358,54541.83,34.15415,"Petite"
362,1,286,30877.29,28.42394,"Petite"
362,2,315,34932.68,28.63454,"Petite"
362,3,336,48629.72,33.76088,"Petite"
362,4,285,33597.88,28.4596,"Petite"
362,5,330,39213.51,30.57019,"Petite"
362,6,362,50596.94,33.71133,"Petite"
362,7,290,37942.61,29.04347,"Petite"
362,8,308,35407.67,29.57694,"Petite"
362,9,302,34560.69,28.99601,"Petite"
362,10,268,29495.79,27.38915,"Petite"
362,11,292,38233.23,29.71989,"Petite"
362,12,266,31498.6,27.35289,"Petite"
362,13,318,38261.64,30.03615,"Petite"
362,14,277,32281.34,28.35836,"Petite"
362,15,338,40830.25,31.89702,"Petite"
362,16,264,30215.6,27.6367,"Petite"
362,17,337,45006.18,33.60603,"Petite"
362,18,293,29061.64,29.27408,"Petite"
362,19,273,25908.25,26.79488,"Petite"
362,20,310,40189.18,30.34442,"Petite"
362,21,285,36344.83,28.22819,"Petite"
362,22,305,36072.51,29.70832,"Petite"
362,23,270,30425.04,28.29672,"Petite"
362,24,293,34073.71,29.66072,"Petite"
362,25,297,39722.82,29.48125,"Petite"
362,26,293,32917.31,28.80137,"Petite"
362,27,310,35726.5,29.32336,"Petite"
362,28,280,29466.13,28.27042,"Petite"
362,29,320,38376.91,31.57713,"Petite"
362,30,348,43258.53,31.47074,"Petite"
363,1,409,63300.58,35.81041,"Petite"
363,2,317,40694.01,31.9752,"Petite"
363,3,302,36275.67,29.97961,"Petite"
363,4,336,41504.42,31.65602,"Petite"
363,5,390,60504.46,35.83751,"Petite"
363,6,363,57702.6,37.21763,"Petite"
363,7,280,30726.98,28.50079,"Petite"
363,8,311,51050.8,32.65943,"Petite"
363,9,287,34554.25,28.15678,"Petite"
363,10,334,43081.21,31.95713,"Petite"
363,11,255,24555.35,26.40377,"Petite"
363,12,338,44132.93,32.44295,"Petite"
363,13,303,40553.68,30.13685,"Petite"
363,14,270,32346.13,28.89013,"Petite"
363,15,322,41844.78,30.49584,"Petite"
363,16,349,41763.35,31.2298,"Petite"
363,17,258,31048.65,29.0375,"Petite"
363,18,286,38917.69,29.27594,"Petite"
363,19,341,45255.37,32.06426,"Petite"
363,20,279,38674.02,29.62175,"Petite"
363,21,322,39229.83,31.86072,"Petite"
363,22,314,36572.98,29.95403,"Petite"
363,23,309,40487.94,31.67702,"Petite"
363,24,286,36104.77,29.26461,"Petite"
363,25,313,42335.6,31.03818,"Petite"
363,26,332,38609.3,30.9142,"Petite"
363,27,387,55857.76,37.50519,"Petite"
363,28,321,45099.77,32.03764,"Petite"
363,29,303,32409.28,30.18858,"Petite"
363,30,393,59357.73,34.7325,"Petite"
364,1,282,32287.96,30.05931,"Petite"
364,2,283,34391.87,29.70901,"Petite"
364,3,242,23749.33,26.01087,"Petite"
364,4,344,38520.47,30.44598,"Petite"
364,5,390,58661.87,35.00255,"Petite"
364,6,258,25788.9,27.68298,"Petite"
364,7,232,21786.75,25.87715,"Petite"
364,8,283,35100.24,31.97028,"Petite"
364,9,398,62583.59,35.89855,"Petite"
364,10,290,38939.04,31.81401,"Petite"
364,11,323,44198.74,31.7035,"Petite"
364,12,264,28155.81,27.20532,"Petite"
364,13,366,50860.24,34.59762,"Petite"
364,14,340,42356.43,32.05983,"Petite"
364,15,308,38060.44,32.69511,"Petite"
364,16,251,22630.48,25.73114,"Petite"
364,17,299,32231.53,29.05457,"Petite"
364,18,332,47618.96,32.03604,"Petite"
364,19,357,49618.26,33.3942,"Petite"
364,20,315,38667.97,30.86954,"Petite"
364,21,286,31060.35,29.75681,"Petite"
364,22,294,33144.91,29.35809,"Petite"
364,23,312,31932.99,29.38255,"Petite"
364,24,315,38320.12,30.61171,"Petite"
364,25,346,47320.79,33.75688,"Petite"
364,26,302,36316.82,31.96234,"Petite"
364,27,314,40047.41,30.6672,"Petite"
364,28,303,41790.41,31.16857,"Petite"
364,29,298,38453.75,30.93875,"Petite"
364,30,324,36459.32,30.23696,"Petite"
365,1,293,37325.14,30.29462,"Petite"
365,2,295,34999.16,30.19321,"Petite"
365,3,291,33900.3,28.84925,"Petite"
365,4,341,45984.92,33.08308,"Petite"
365,5,294,34612.94,29.13752,"Petite"
365,6,272,30499.18,29.35384,"Petite"
365,7,301,37735.38,29.71505,"Petite"
365,8,316,41741.55,32.006,"Petite"
365,9,390,62365.73,35.81169,"Petite"
365,10,401,56011.36,35.00072,"Petite"
365,11,310,40823.45,31.39358,"Petite"
365,12,298,36713.9,29.63228,"Petite"
365,13,333,45543.4,30.96404,"Petite"
365,14,285,32168.68,29.91802,"Petite"
365,15,278,34405.33,29.06827,"Petite"
365,16,304,37235.74,31.08868,"Petite"
365,17,311,36097.22,28.72256,"Petite"
365,18,292,34739.25,28.54047,"Petite"
365,19,261,29280.48,26.89162,"Petite"
365,20,298,34874.84,29.03726,"Petite"
365,21,323,40256.15,31.41068,"Petite"
365,22,288,31613.57,29.72266,"Petite"
365,23,284,33537.54,29.17124,"Petite"
365,24,307,36089.66,30.83493,"Petite"
365,25,287,30318.14,28.30311,"Petite"
365,26,356,57410.48,34.96838,"Petite"
365,27,358,49657.63,33.62135,"Petite"
365,28,282,32092.33,27.89414,"Petite"
365,29,358,47139.22,33.74584,"Petite"
365,30,313,37725.78,29.96696,"Petite"
366,1,362,50807.92,33.84329,"Petite"
366,2,327,44700.62,30.50873,"Petite"
366,3,360,56729.61,33.41763,"Petite"
366,4,310,36224.73,30.73388,"Petite"
366,5,335,42875.99,31.56663,"Petite"
366,6,312,45088.23,31.03297,"Petite"
366,7,303,36241.81,29.16477,"Petite"
366,8,271,28790.59,28.19499,"Petite"
366,9,331,36606.5,30.27066,"Petite"
366,10,268,31916.75,27.5083,"Petite"
366,11,292,38729.55,29.86211,"Petite"
366,12,326,47140.1,33.79801,"Petite"
366,13,315,38403.26,29.62777,"Petite"
366,14,299,37645.95,28.78319,"Petite"
366,15,317,39609.17,29.90618,"Petite"
366,16,274,30985.03,28.20557,"Petite"
366,17,266,32230.07,28.38998,"Petite"
366,18,235,25170.95,26.15473,"Petite"
366,19,291,34919.88,29.7046,"Petite"
366,20,329,44279.9,30.83947,"Petite"
366,21,266,28217.18,27.2152,"Petite"
366,22,327,40468.22,29.92318,"Petite"
366,23,295,39810.98,29.98135,"Petite"
366,24,316,45015.22,31.03276,"Petite"
366,25,337,43342.42,32.71337,"Petite"
366,26,304,35120.91,31.15246,"Petite"
366,27,316,35030.98,29.53183,"Petite"
366,28,283,33451.78,28.77531,"Petite"
366,29,303,38765.32,30.18604,"Petite"
366,30,329,41177.19,31.77185,"Petite"
367,1,346,49382.94,34.1224,"Petite"
367,2,308,37272.05,30.45877,"Petite"
367,3,272,32156.32,30.09914,"Petite"
367,4,327,40461,30.04242,"Petite"
367,5,351,50078.44,32.38277,"Petite"
367,6,349,45233.95,33.86094,"Petite"
367,7,323,38129.35,30.8241,"Petite"
367,8,357,47509.35,32.40411,"Petite"
367,9,302,38571.83,30.9101,"Petite"
367,10,288,32934.57,29.31251,"Petite"
367,11,285,34284.96,28.82599,"Petite"
367,12,340,46549.28,33.88465,"Petite"
367,13,411,59923.59,35.81815,"Petite"
367,14,342,38776.5,30.76,"Petite"
367,15,277,28922.16,28.32083,"Petite"
367,16,279,27674.72,27.98167,"Petite"
367,17,287,34614.01,29.93505,"Petite"
367,18,287,36050.55,29.2671,"Petite"
367,19,335,42684.82,32.09278,"Petite"
367,20,302,34462.1,28.94733,"Petite"
367,21,340,40813.36,30.47021,"Petite"
367,22,325,36693.37,29.94099,"Petite"
367,23,339,45673.78,32.31978,"Petite"
367,24,296,35954.67,31.6755,"Petite"
367,25,303,39505.4,31.54673,"Petite"
367,26,326,37556.07,29.81207,"Petite"
367,27,289,34611.36,28.71824,"Petite"
367,28,330,39835.35,30.67169,"Petite"
367,29,285,29033.09,27.07136,"Petite"
367,30,302,36882.59,31.84084,"Petite"
368,1,321,45035.26,31.02138,"Petite"
368,2,310,36805.03,30.53351,"Petite"
368,3,370,53633.14,32.63229,"Petite"
368,4,332,41292.87,33.05612,"Petite"
368,5,312,42971.98,31.22289,"Petite"
368,6,287,28219.45,28.56292,"Petite"
368,7,324,44396.39,30.94842,"Petite"
368,8,308,41026.03,30.20707,"Petite"
368,9,278,34493.27,29.80923,"Petite"
368,10,331,44988.62,33.63409,"Petite"
368,11,299,37478.62,30.46188,"Petite"
368,12,314,35100.7,30.04372,"Petite"
368,13,341,42651.95,31.72828,"Petite"
368,14,245,29063.94,27.83162,"Petite"
368,15,305,35578.84,30.54465,"Petite"
368,16,327,41897.59,31.59458,"Petite"
368,17,326,38877.97,30.88659,"Petite"
368,18,326,40411.39,31.20208,"Petite"
368,19,298,40840.96,30.66354,"Petite"
368,20,327,35190.7,29.48086,"Petite"
368,21,295,35871.63,30.19455,"Petite"
368,22,286,34196.86,29.03894,"Petite"
368,23,267,33103.61,28.92894,"Petite"
368,24,352,44320.76,32.61564,"Petite"
368,25,331,38465.41,30.25276,"Petite"
368,26,302,39214.96,30.27059,"Petite"
368,27,294,40605.38,30.42934,"Petite"
368,28,313,34186.59,29.69065,"Petite"
368,29,309,34482.31,29.08183,"Petite"
368,30,276,34321.65,28.72511,"Petite"
369,1,295,34552.83,29.26047,"Petite"
369,2,328,40409.05,31.48669,"Petite"
369,3,298,35533.71,30.0033,"Petite"
369,4,307,38612.49,29.85175,"Petite"
369,5,279,29508.1,28.32075,"Petite"
369,6,369,53316.05,33.77672,"Petite"
369,7,338,47569.1,34.21773,"Petite"
369,8,321,39381.73,31.06695,"Petite"
369,9,289,33538.96,29.0245,"Petite"
369,10,271,29333.2,28.41908,"Petite"
369,11,340,42200.67,30.35703,"Petite"
369,12,261,26965.23,27.87031,"Petite"
369,13,310,35777.2,29.02041,"Petite"
369,14,290,31055.39,28.16908,"Petite"
369,15,319,40692.09,30.85785,"Petite"
369,16,287,32131.64,29.28737,"Petite"
369,17,367,49328.71,34.96412,"Petite"
369,18,288,31292.85,29.20858,"Petite"
369,19,388,59099.72,37.30437,"Petite"
369,20,260,24291.28,26.13368,"Petite"
369,21,363,59688.74,34.26862,"Petite"
369,22,319,40414.75,31.4555,"Petite"
369,23,331,40063.87,31.84805,"Petite"
369,24,300,32346.16,29.55415,"Petite"
369,25,320,41459.56,29.53848,"Petite"
369,26,298,34493.27,29.99588,"Petite"
369,27,357,48406.81,33.04108,"Petite"
369,28,312,40279.78,30.37922,"Petite"
369,29,313,39747.48,32.52909,"Petite"
369,30,370,53291.99,34.0841,"Petite"
37,1,313,36552.86,30.53202,"Petite"
37,2,300,35521.79,30.42272,"Petite"
37,3,306,37385.23,31.53097,"Petite"
37,4,300,39310,30.83346,"Petite"
37,5,276,31666.53,29.23412,"Petite"
37,6,326,40041.69,29.83052,"Petite"
37,7,322,41311.76,31.65787,"Petite"
37,8,283,31587.77,30.33248,"Petite"
37,9,309,41697.95,29.79825,"Petite"
37,10,322,37482.42,30.83891,"Petite"
37,11,310,38266.46,32.38876,"Petite"
37,12,357,47224.79,32.07674,"Petite"
37,13,317,40553.19,30.093,"Petite"
37,14,348,49391.52,32.12385,"Petite"
37,15,317,41475.91,30.49063,"Petite"
37,16,319,36247.68,30.23752,"Petite"
37,17,367,44476.43,32.22791,"Petite"
37,18,282,29945.38,28.56335,"Petite"
37,19,273,32897.27,30.43667,"Petite"
37,20,272,28800.08,28.28973,"Petite"
37,21,338,42285.11,30.1075,"Petite"
37,22,316,43119.95,32.01676,"Petite"
37,23,304,33216.97,28.76434,"Petite"
37,24,302,32729.82,28.82385,"Petite"
37,25,291,40183.14,30.30681,"Petite"
37,26,325,41645.85,30.94445,"Petite"
37,27,303,33123.75,29.53416,"Petite"
37,28,306,37284.88,29.76165,"Petite"
37,29,313,40789.69,30.28181,"Petite"
37,30,290,34792.91,29.28333,"Petite"
370,1,279,34250.07,29.48615,"Petite"
370,2,254,29873.1,27.34749,"Petite"
370,3,275,29648.01,27.96933,"Petite"
370,4,268,33079,27.81983,"Petite"
370,5,297,35323.92,28.77868,"Petite"
370,6,310,35769.05,29.38074,"Petite"
370,7,293,33541.31,29.67124,"Petite"
370,8,352,46393.44,31.69165,"Petite"
370,9,275,35852.61,29.25661,"Petite"
370,10,306,32874.42,29.26606,"Petite"
370,11,260,26649.93,26.15032,"Petite"
370,12,312,41621,30.84519,"Petite"
370,13,323,40547.53,30.86064,"Petite"
370,14,300,35009.69,30.31799,"Petite"
370,15,310,38172.1,30.71725,"Petite"
370,16,401,63386.5,35.60338,"Petite"
370,17,297,36274.18,29.96208,"Petite"
370,18,271,37200.08,29.35315,"Petite"
370,19,298,37335.4,30.017,"Petite"
370,20,310,39107.17,30.47956,"Petite"
370,21,371,51169.07,34.39671,"Petite"
370,22,323,42871.86,31.00993,"Petite"
370,23,312,43829.53,33.8448,"Petite"
370,24,313,36154.11,32.19804,"Petite"
370,25,329,39315.71,30.76492,"Petite"
370,26,322,37007.87,32.4506,"Petite"
370,27,264,34138.48,28.67746,"Petite"
370,28,264,31607.19,27.46533,"Petite"
370,29,300,35280.43,31.18875,"Petite"
370,30,299,30227.45,29.55595,"Petite"
371,1,301,35736.33,30.68267,"Petite"
371,2,339,56187.33,35.07411,"Petite"
371,3,310,36660.07,31.6038,"Petite"
371,4,324,44453.57,30.99182,"Petite"
371,5,351,53556.92,34.2078,"Petite"
371,6,303,37227.87,29.0409,"Petite"
371,7,367,56547.76,37.14993,"Petite"
371,8,291,40293.1,29.53038,"Petite"
371,9,268,31197.89,27.36062,"Petite"
371,10,340,45735.42,31.48859,"Petite"
371,11,313,47613.26,30.63881,"Petite"
