"sim_number","generation","diameter","strain"
452,7,14,"Petite"
452,8,15,"Petite"
452,9,13,"Petite"
452,10,15,"Petite"
452,11,16,"Petite"
452,12,15,"Petite"
452,13,17,"Petite"
452,14,14,"Petite"
452,15,11,"Petite"
452,16,12,"Petite"
452,17,13,"Petite"
452,18,13,"Petite"
452,19,12,"Petite"
452,20,13,"Petite"
452,21,15,"Petite"
452,22,15,"Petite"
452,23,14,"Petite"
452,24,15,"Petite"
452,25,14,"Petite"
452,26,13,"Petite"
452,27,13,"Petite"
452,28,15,"Petite"
452,29,13,"Petite"
452,30,14,"Petite"
452,31,13,"Petite"
452,32,13,"Petite"
452,33,15,"Petite"
452,34,12,"Petite"
452,35,12,"Petite"
452,36,12,"Petite"
452,37,13,"Petite"
452,38,12,"Petite"
452,39,12,"Petite"
452,40,11,"Petite"
452,41,12,"Petite"
452,42,15,"Petite"
452,43,13,"Petite"
452,44,12,"Petite"
452,45,14,"Petite"
452,46,13,"Petite"
452,47,14,"Petite"
452,48,13,"Petite"
452,49,14,"Petite"
452,50,13,"Petite"
452,51,13,"Petite"
452,52,13,"Petite"
452,53,13,"Petite"
452,54,15,"Petite"
452,55,14,"Petite"
452,56,13,"Petite"
452,57,13,"Petite"
452,58,13,"Petite"
452,59,15,"Petite"
452,60,13,"Petite"
452,61,13,"Petite"
452,62,13,"Petite"
452,63,13,"Petite"
452,64,12,"Petite"
452,65,12,"Petite"
452,66,12,"Petite"
452,67,13,"Petite"
452,68,11,"Petite"
452,69,13,"Petite"
452,70,13,"Petite"
452,71,13,"Petite"
452,72,14,"Petite"
452,73,11,"Petite"
452,74,14,"Petite"
452,75,13,"Petite"
452,76,12,"Petite"
452,77,13,"Petite"
452,78,13,"Petite"
452,79,13,"Petite"
452,80,13,"Petite"
452,81,13,"Petite"
452,82,11,"Petite"
452,83,10,"Petite"
452,84,12,"Petite"
452,85,13,"Petite"
452,86,14,"Petite"
452,87,13,"Petite"
452,88,13,"Petite"
452,89,13,"Petite"
452,90,11,"Petite"
452,91,13,"Petite"
452,92,14,"Petite"
452,93,14,"Petite"
452,94,13,"Petite"
452,95,13,"Petite"
452,96,12,"Petite"
452,97,13,"Petite"
452,98,13,"Petite"
452,99,13,"Petite"
452,100,14,"Petite"
452,101,14,"Petite"
453,0,14,"Petite"
453,1,14,"Petite"
453,2,15,"Petite"
453,3,16,"Petite"
453,4,16,"Petite"
453,5,17,"Petite"
453,6,13,"Petite"
453,7,13,"Petite"
453,8,12,"Petite"
453,9,12,"Petite"
453,10,12,"Petite"
453,11,12,"Petite"
453,12,13,"Petite"
453,13,11,"Petite"
453,14,14,"Petite"
453,15,14,"Petite"
453,16,12,"Petite"
453,17,12,"Petite"
453,18,12,"Petite"
453,19,14,"Petite"
453,20,14,"Petite"
453,21,12,"Petite"
453,22,11,"Petite"
453,23,11,"Petite"
453,24,12,"Petite"
453,25,14,"Petite"
453,26,13,"Petite"
453,27,13,"Petite"
453,28,14,"Petite"
453,29,15,"Petite"
453,30,14,"Petite"
453,31,12,"Petite"
453,32,13,"Petite"
453,33,12,"Petite"
453,34,12,"Petite"
453,35,13,"Petite"
453,36,13,"Petite"
453,37,13,"Petite"
453,38,13,"Petite"
453,39,15,"Petite"
453,40,13,"Petite"
453,41,13,"Petite"
453,42,13,"Petite"
453,43,13,"Petite"
453,44,15,"Petite"
453,45,14,"Petite"
453,46,13,"Petite"
453,47,16,"Petite"
453,48,14,"Petite"
453,49,13,"Petite"
453,50,14,"Petite"
453,51,15,"Petite"
453,52,14,"Petite"
453,53,14,"Petite"
453,54,14,"Petite"
453,55,13,"Petite"
453,56,13,"Petite"
453,57,15,"Petite"
453,58,15,"Petite"
453,59,15,"Petite"
453,60,14,"Petite"
453,61,15,"Petite"
453,62,14,"Petite"
453,63,13,"Petite"
453,64,14,"Petite"
453,65,13,"Petite"
453,66,12,"Petite"
453,67,13,"Petite"
453,68,13,"Petite"
453,69,15,"Petite"
453,70,14,"Petite"
453,71,12,"Petite"
453,72,14,"Petite"
453,73,14,"Petite"
453,74,12,"Petite"
453,75,12,"Petite"
453,76,13,"Petite"
453,77,15,"Petite"
453,78,13,"Petite"
453,79,13,"Petite"
453,80,12,"Petite"
453,81,15,"Petite"
453,82,14,"Petite"
453,83,15,"Petite"
453,84,13,"Petite"
453,85,12,"Petite"
453,86,13,"Petite"
453,87,15,"Petite"
453,88,15,"Petite"
453,89,13,"Petite"
453,90,12,"Petite"
453,91,12,"Petite"
453,92,13,"Petite"
453,93,13,"Petite"
453,94,12,"Petite"
453,95,12,"Petite"
453,96,10,"Petite"
453,97,12,"Petite"
453,98,14,"Petite"
453,99,12,"Petite"
453,100,12,"Petite"
453,101,11,"Petite"
454,0,13,"Petite"
454,1,13,"Petite"
454,2,13,"Petite"
454,3,11,"Petite"
454,4,12,"Petite"
454,5,12,"Petite"
454,6,13,"Petite"
454,7,12,"Petite"
454,8,12,"Petite"
454,9,12,"Petite"
454,10,13,"Petite"
454,11,13,"Petite"
454,12,12,"Petite"
454,13,13,"Petite"
454,14,13,"Petite"
454,15,13,"Petite"
454,16,14,"Petite"
454,17,13,"Petite"
454,18,12,"Petite"
454,19,13,"Petite"
454,20,15,"Petite"
454,21,14,"Petite"
454,22,16,"Petite"
454,23,14,"Petite"
454,24,13,"Petite"
454,25,14,"Petite"
454,26,15,"Petite"
454,27,15,"Petite"
454,28,13,"Petite"
454,29,13,"Petite"
454,30,13,"Petite"
454,31,13,"Petite"
454,32,13,"Petite"
454,33,13,"Petite"
454,34,15,"Petite"
454,35,15,"Petite"
454,36,14,"Petite"
454,37,14,"Petite"
454,38,15,"Petite"
454,39,14,"Petite"
454,40,12,"Petite"
454,41,12,"Petite"
454,42,13,"Petite"
454,43,13,"Petite"
454,44,13,"Petite"
454,45,11,"Petite"
454,46,11,"Petite"
454,47,13,"Petite"
454,48,15,"Petite"
454,49,15,"Petite"
454,50,13,"Petite"
454,51,11,"Petite"
454,52,12,"Petite"
454,53,13,"Petite"
454,54,13,"Petite"
454,55,15,"Petite"
454,56,14,"Petite"
454,57,15,"Petite"
454,58,13,"Petite"
454,59,13,"Petite"
454,60,14,"Petite"
454,61,14,"Petite"
454,62,13,"Petite"
454,63,13,"Petite"
454,64,14,"Petite"
454,65,11,"Petite"
454,66,13,"Petite"
454,67,12,"Petite"
454,68,14,"Petite"
454,69,14,"Petite"
454,70,14,"Petite"
454,71,13,"Petite"
454,72,14,"Petite"
454,73,12,"Petite"
454,74,15,"Petite"
454,75,15,"Petite"
454,76,14,"Petite"
454,77,15,"Petite"
454,78,13,"Petite"
454,79,14,"Petite"
454,80,14,"Petite"
454,81,12,"Petite"
454,82,13,"Petite"
454,83,13,"Petite"
454,84,12,"Petite"
454,85,15,"Petite"
454,86,14,"Petite"
454,87,14,"Petite"
454,88,12,"Petite"
454,89,13,"Petite"
454,90,12,"Petite"
454,91,14,"Petite"
454,92,13,"Petite"
454,93,13,"Petite"
454,94,13,"Petite"
454,95,13,"Petite"
454,96,13,"Petite"
454,97,12,"Petite"
454,98,11,"Petite"
454,99,12,"Petite"
454,100,13,"Petite"
454,101,15,"Petite"
455,0,13,"Petite"
455,1,13,"Petite"
455,2,14,"Petite"
455,3,12,"Petite"
455,4,13,"Petite"
455,5,13,"Petite"
455,6,14,"Petite"
455,7,14,"Petite"
455,8,13,"Petite"
455,9,14,"Petite"
455,10,14,"Petite"
455,11,12,"Petite"
455,12,13,"Petite"
455,13,14,"Petite"
455,14,14,"Petite"
455,15,14,"Petite"
455,16,13,"Petite"
455,17,12,"Petite"
455,18,15,"Petite"
455,19,14,"Petite"
455,20,14,"Petite"
455,21,13,"Petite"
455,22,13,"Petite"
455,23,12,"Petite"
455,24,14,"Petite"
455,25,13,"Petite"
455,26,16,"Petite"
455,27,15,"Petite"
455,28,15,"Petite"
455,29,15,"Petite"
455,30,13,"Petite"
455,31,14,"Petite"
455,32,13,"Petite"
455,33,13,"Petite"
455,34,15,"Petite"
455,35,14,"Petite"
455,36,15,"Petite"
455,37,12,"Petite"
455,38,15,"Petite"
455,39,14,"Petite"
455,40,12,"Petite"
455,41,14,"Petite"
455,42,13,"Petite"
455,43,15,"Petite"
455,44,14,"Petite"
455,45,12,"Petite"
455,46,13,"Petite"
455,47,12,"Petite"
455,48,12,"Petite"
455,49,13,"Petite"
455,50,12,"Petite"
455,51,12,"Petite"
455,52,13,"Petite"
455,53,14,"Petite"
455,54,14,"Petite"
455,55,13,"Petite"
455,56,13,"Petite"
455,57,13,"Petite"
455,58,12,"Petite"
455,59,13,"Petite"
455,60,13,"Petite"
455,61,14,"Petite"
455,62,14,"Petite"
455,63,14,"Petite"
455,64,13,"Petite"
455,65,12,"Petite"
455,66,12,"Petite"
455,67,12,"Petite"
455,68,12,"Petite"
455,69,12,"Petite"
455,70,12,"Petite"
455,71,13,"Petite"
455,72,13,"Petite"
455,73,14,"Petite"
455,74,14,"Petite"
455,75,15,"Petite"
455,76,13,"Petite"
455,77,13,"Petite"
455,78,14,"Petite"
455,79,13,"Petite"
455,80,15,"Petite"
455,81,12,"Petite"
455,82,12,"Petite"
455,83,13,"Petite"
455,84,14,"Petite"
455,85,13,"Petite"
455,86,12,"Petite"
455,87,13,"Petite"
455,88,14,"Petite"
455,89,13,"Petite"
455,90,11,"Petite"
455,91,14,"Petite"
455,92,14,"Petite"
455,93,12,"Petite"
455,94,13,"Petite"
455,95,13,"Petite"
455,96,12,"Petite"
455,97,13,"Petite"
455,98,13,"Petite"
455,99,12,"Petite"
455,100,13,"Petite"
455,101,15,"Petite"
456,0,13,"Petite"
456,1,12,"Petite"
456,2,13,"Petite"
456,3,13,"Petite"
456,4,13,"Petite"
456,5,14,"Petite"
456,6,14,"Petite"
456,7,13,"Petite"
456,8,14,"Petite"
456,9,13,"Petite"
456,10,15,"Petite"
456,11,15,"Petite"
456,12,14,"Petite"
456,13,15,"Petite"
456,14,13,"Petite"
456,15,14,"Petite"
456,16,13,"Petite"
456,17,12,"Petite"
456,18,12,"Petite"
456,19,14,"Petite"
456,20,13,"Petite"
456,21,12,"Petite"
456,22,11,"Petite"
456,23,11,"Petite"
456,24,13,"Petite"
456,25,13,"Petite"
456,26,12,"Petite"
456,27,12,"Petite"
456,28,12,"Petite"
456,29,12,"Petite"
456,30,13,"Petite"
456,31,12,"Petite"
456,32,14,"Petite"
456,33,14,"Petite"
456,34,14,"Petite"
456,35,12,"Petite"
456,36,15,"Petite"
456,37,15,"Petite"
456,38,15,"Petite"
456,39,13,"Petite"
456,40,13,"Petite"
456,41,11,"Petite"
456,42,12,"Petite"
456,43,11,"Petite"
456,44,12,"Petite"
456,45,13,"Petite"
456,46,13,"Petite"
456,47,11,"Petite"
456,48,13,"Petite"
456,49,14,"Petite"
456,50,12,"Petite"
456,51,13,"Petite"
456,52,12,"Petite"
456,53,13,"Petite"
456,54,14,"Petite"
456,55,13,"Petite"
456,56,13,"Petite"
456,57,12,"Petite"
456,58,14,"Petite"
456,59,14,"Petite"
456,60,12,"Petite"
456,61,14,"Petite"
456,62,15,"Petite"
456,63,13,"Petite"
456,64,14,"Petite"
456,65,15,"Petite"
456,66,14,"Petite"
456,67,11,"Petite"
456,68,11,"Petite"
456,69,12,"Petite"
456,70,13,"Petite"
456,71,13,"Petite"
456,72,13,"Petite"
456,73,14,"Petite"
456,74,14,"Petite"
456,75,14,"Petite"
456,76,13,"Petite"
456,77,12,"Petite"
456,78,12,"Petite"
456,79,13,"Petite"
456,80,13,"Petite"
456,81,14,"Petite"
456,82,15,"Petite"
456,83,12,"Petite"
456,84,12,"Petite"
456,85,13,"Petite"
456,86,14,"Petite"
456,87,15,"Petite"
456,88,13,"Petite"
456,89,12,"Petite"
456,90,12,"Petite"
456,91,14,"Petite"
456,92,14,"Petite"
456,93,14,"Petite"
456,94,12,"Petite"
456,95,11,"Petite"
456,96,12,"Petite"
456,97,12,"Petite"
456,98,13,"Petite"
456,99,12,"Petite"
456,100,14,"Petite"
456,101,15,"Petite"
457,0,14,"Petite"
457,1,13,"Petite"
457,2,15,"Petite"
457,3,14,"Petite"
457,4,13,"Petite"
457,5,15,"Petite"
457,6,11,"Petite"
457,7,13,"Petite"
457,8,13,"Petite"
457,9,13,"Petite"
457,10,13,"Petite"
457,11,13,"Petite"
457,12,15,"Petite"
457,13,14,"Petite"
457,14,13,"Petite"
457,15,13,"Petite"
457,16,13,"Petite"
457,17,13,"Petite"
457,18,14,"Petite"
457,19,13,"Petite"
457,20,14,"Petite"
457,21,14,"Petite"
457,22,13,"Petite"
457,23,14,"Petite"
457,24,14,"Petite"
457,25,14,"Petite"
457,26,14,"Petite"
457,27,14,"Petite"
457,28,13,"Petite"
457,29,12,"Petite"
457,30,14,"Petite"
457,31,13,"Petite"
457,32,13,"Petite"
457,33,14,"Petite"
457,34,13,"Petite"
457,35,12,"Petite"
457,36,11,"Petite"
457,37,12,"Petite"
457,38,12,"Petite"
457,39,14,"Petite"
457,40,15,"Petite"
457,41,14,"Petite"
457,42,15,"Petite"
457,43,16,"Petite"
457,44,15,"Petite"
457,45,13,"Petite"
457,46,12,"Petite"
457,47,12,"Petite"
457,48,12,"Petite"
457,49,14,"Petite"
457,50,13,"Petite"
457,51,13,"Petite"
457,52,12,"Petite"
457,53,12,"Petite"
457,54,12,"Petite"
457,55,13,"Petite"
457,56,15,"Petite"
457,57,13,"Petite"
457,58,13,"Petite"
457,59,14,"Petite"
457,60,13,"Petite"
457,61,11,"Petite"
457,62,12,"Petite"
457,63,13,"Petite"
457,64,13,"Petite"
457,65,14,"Petite"
457,66,14,"Petite"
457,67,14,"Petite"
457,68,14,"Petite"
457,69,13,"Petite"
457,70,14,"Petite"
457,71,10,"Petite"
457,72,12,"Petite"
457,73,11,"Petite"
457,74,13,"Petite"
457,75,11,"Petite"
457,76,12,"Petite"
457,77,12,"Petite"
457,78,15,"Petite"
457,79,12,"Petite"
457,80,15,"Petite"
457,81,13,"Petite"
457,82,14,"Petite"
457,83,13,"Petite"
457,84,13,"Petite"
457,85,14,"Petite"
457,86,14,"Petite"
457,87,13,"Petite"
457,88,14,"Petite"
457,89,11,"Petite"
457,90,12,"Petite"
457,91,13,"Petite"
457,92,14,"Petite"
457,93,13,"Petite"
457,94,14,"Petite"
457,95,12,"Petite"
457,96,12,"Petite"
457,97,15,"Petite"
457,98,14,"Petite"
457,99,13,"Petite"
457,100,14,"Petite"
457,101,16,"Petite"
458,0,11,"Petite"
458,1,11,"Petite"
458,2,13,"Petite"
458,3,14,"Petite"
458,4,14,"Petite"
458,5,13,"Petite"
458,6,12,"Petite"
458,7,12,"Petite"
458,8,13,"Petite"
458,9,13,"Petite"
458,10,13,"Petite"
458,11,12,"Petite"
458,12,13,"Petite"
458,13,12,"Petite"
458,14,12,"Petite"
458,15,13,"Petite"
458,16,13,"Petite"
458,17,13,"Petite"
458,18,12,"Petite"
458,19,13,"Petite"
458,20,15,"Petite"
458,21,12,"Petite"
458,22,15,"Petite"
458,23,13,"Petite"
458,24,13,"Petite"
458,25,12,"Petite"
458,26,12,"Petite"
458,27,13,"Petite"
458,28,12,"Petite"
458,29,12,"Petite"
458,30,13,"Petite"
458,31,13,"Petite"
458,32,12,"Petite"
458,33,12,"Petite"
458,34,14,"Petite"
458,35,13,"Petite"
458,36,12,"Petite"
458,37,13,"Petite"
458,38,13,"Petite"
458,39,14,"Petite"
458,40,11,"Petite"
458,41,13,"Petite"
458,42,15,"Petite"
458,43,13,"Petite"
458,44,13,"Petite"
458,45,14,"Petite"
458,46,13,"Petite"
458,47,13,"Petite"
458,48,14,"Petite"
458,49,12,"Petite"
458,50,11,"Petite"
458,51,12,"Petite"
458,52,12,"Petite"
458,53,14,"Petite"
458,54,15,"Petite"
458,55,16,"Petite"
458,56,15,"Petite"
458,57,14,"Petite"
458,58,13,"Petite"
458,59,13,"Petite"
458,60,13,"Petite"
458,61,13,"Petite"
458,62,13,"Petite"
458,63,12,"Petite"
458,64,12,"Petite"
458,65,13,"Petite"
458,66,14,"Petite"
458,67,14,"Petite"
458,68,15,"Petite"
458,69,14,"Petite"
458,70,14,"Petite"
458,71,14,"Petite"
458,72,11,"Petite"
458,73,14,"Petite"
458,74,14,"Petite"
458,75,14,"Petite"
458,76,12,"Petite"
458,77,11,"Petite"
458,78,13,"Petite"
458,79,12,"Petite"
458,80,13,"Petite"
458,81,15,"Petite"
458,82,14,"Petite"
458,83,14,"Petite"
458,84,13,"Petite"
458,85,14,"Petite"
458,86,12,"Petite"
458,87,11,"Petite"
458,88,12,"Petite"
458,89,11,"Petite"
458,90,12,"Petite"
458,91,13,"Petite"
458,92,13,"Petite"
458,93,12,"Petite"
458,94,13,"Petite"
458,95,13,"Petite"
458,96,13,"Petite"
458,97,13,"Petite"
458,98,13,"Petite"
458,99,13,"Petite"
458,100,14,"Petite"
458,101,12,"Petite"
459,0,14,"Petite"
459,1,14,"Petite"
459,2,13,"Petite"
459,3,14,"Petite"
459,4,13,"Petite"
459,5,13,"Petite"
459,6,13,"Petite"
459,7,13,"Petite"
459,8,14,"Petite"
459,9,14,"Petite"
459,10,15,"Petite"
459,11,13,"Petite"
459,12,12,"Petite"
459,13,12,"Petite"
459,14,13,"Petite"
459,15,16,"Petite"
459,16,15,"Petite"
459,17,15,"Petite"
459,18,14,"Petite"
459,19,14,"Petite"
459,20,15,"Petite"
459,21,13,"Petite"
459,22,13,"Petite"
459,23,15,"Petite"
459,24,14,"Petite"
459,25,15,"Petite"
459,26,15,"Petite"
459,27,14,"Petite"
459,28,12,"Petite"
459,29,12,"Petite"
459,30,13,"Petite"
459,31,13,"Petite"
459,32,13,"Petite"
459,33,12,"Petite"
459,34,12,"Petite"
459,35,13,"Petite"
459,36,15,"Petite"
459,37,13,"Petite"
459,38,11,"Petite"
459,39,13,"Petite"
459,40,13,"Petite"
459,41,14,"Petite"
459,42,14,"Petite"
459,43,13,"Petite"
459,44,12,"Petite"
459,45,12,"Petite"
459,46,15,"Petite"
459,47,14,"Petite"
459,48,12,"Petite"
459,49,12,"Petite"
459,50,13,"Petite"
459,51,12,"Petite"
459,52,13,"Petite"
459,53,12,"Petite"
459,54,15,"Petite"
459,55,14,"Petite"
459,56,14,"Petite"
459,57,13,"Petite"
459,58,16,"Petite"
459,59,14,"Petite"
459,60,12,"Petite"
459,61,12,"Petite"
459,62,12,"Petite"
459,63,13,"Petite"
459,64,12,"Petite"
459,65,12,"Petite"
459,66,13,"Petite"
459,67,12,"Petite"
459,68,13,"Petite"
459,69,13,"Petite"
459,70,13,"Petite"
459,71,14,"Petite"
459,72,13,"Petite"
459,73,13,"Petite"
459,74,13,"Petite"
459,75,14,"Petite"
459,76,14,"Petite"
459,77,14,"Petite"
459,78,12,"Petite"
459,79,14,"Petite"
459,80,11,"Petite"
459,81,14,"Petite"
459,82,13,"Petite"
459,83,13,"Petite"
459,84,13,"Petite"
459,85,12,"Petite"
459,86,12,"Petite"
459,87,13,"Petite"
459,88,13,"Petite"
459,89,12,"Petite"
459,90,11,"Petite"
459,91,12,"Petite"
459,92,11,"Petite"
459,93,12,"Petite"
459,94,12,"Petite"
459,95,14,"Petite"
459,96,13,"Petite"
459,97,14,"Petite"
459,98,15,"Petite"
459,99,14,"Petite"
459,100,14,"Petite"
459,101,13,"Petite"
460,0,14,"Petite"
460,1,15,"Petite"
460,2,14,"Petite"
460,3,15,"Petite"
460,4,14,"Petite"
460,5,13,"Petite"
460,6,13,"Petite"
460,7,13,"Petite"
460,8,14,"Petite"
460,9,15,"Petite"
460,10,14,"Petite"
460,11,11,"Petite"
460,12,13,"Petite"
460,13,13,"Petite"
460,14,13,"Petite"
460,15,15,"Petite"
460,16,14,"Petite"
460,17,14,"Petite"
460,18,13,"Petite"
460,19,14,"Petite"
460,20,12,"Petite"
460,21,12,"Petite"
460,22,11,"Petite"
460,23,11,"Petite"
460,24,13,"Petite"
460,25,14,"Petite"
460,26,13,"Petite"
460,27,13,"Petite"
460,28,12,"Petite"
460,29,14,"Petite"
460,30,13,"Petite"
460,31,13,"Petite"
460,32,15,"Petite"
460,33,14,"Petite"
460,34,14,"Petite"
460,35,14,"Petite"
460,36,11,"Petite"
460,37,12,"Petite"
460,38,15,"Petite"
460,39,14,"Petite"
460,40,14,"Petite"
460,41,14,"Petite"
460,42,13,"Petite"
460,43,11,"Petite"
460,44,12,"Petite"
460,45,14,"Petite"
460,46,14,"Petite"
460,47,13,"Petite"
460,48,16,"Petite"
460,49,16,"Petite"
460,50,14,"Petite"
460,51,14,"Petite"
460,52,16,"Petite"
460,53,14,"Petite"
460,54,15,"Petite"
460,55,15,"Petite"
460,56,15,"Petite"
460,57,15,"Petite"
460,58,14,"Petite"
460,59,13,"Petite"
460,60,12,"Petite"
460,61,13,"Petite"
460,62,13,"Petite"
460,63,13,"Petite"
460,64,13,"Petite"
460,65,13,"Petite"
460,66,14,"Petite"
460,67,13,"Petite"
460,68,13,"Petite"
460,69,14,"Petite"
460,70,16,"Petite"
460,71,14,"Petite"
460,72,13,"Petite"
460,73,12,"Petite"
460,74,13,"Petite"
460,75,13,"Petite"
460,76,16,"Petite"
460,77,14,"Petite"
460,78,15,"Petite"
460,79,14,"Petite"
460,80,15,"Petite"
460,81,15,"Petite"
460,82,15,"Petite"
460,83,14,"Petite"
460,84,13,"Petite"
460,85,12,"Petite"
460,86,14,"Petite"
460,87,15,"Petite"
460,88,15,"Petite"
460,89,14,"Petite"
460,90,14,"Petite"
460,91,13,"Petite"
460,92,13,"Petite"
460,93,11,"Petite"
460,94,14,"Petite"
460,95,13,"Petite"
460,96,13,"Petite"
460,97,13,"Petite"
460,98,13,"Petite"
460,99,13,"Petite"
460,100,14,"Petite"
460,101,13,"Petite"
461,0,13,"Petite"
461,1,14,"Petite"
461,2,13,"Petite"
461,3,13,"Petite"
461,4,12,"Petite"
461,5,13,"Petite"
461,6,13,"Petite"
461,7,12,"Petite"
461,8,12,"Petite"
461,9,14,"Petite"
461,10,13,"Petite"
461,11,12,"Petite"
461,12,12,"Petite"
461,13,13,"Petite"
461,14,12,"Petite"
461,15,14,"Petite"
461,16,14,"Petite"
461,17,13,"Petite"
461,18,13,"Petite"
461,19,15,"Petite"
461,20,15,"Petite"
461,21,16,"Petite"
461,22,14,"Petite"
461,23,11,"Petite"
461,24,14,"Petite"
461,25,13,"Petite"
461,26,12,"Petite"
461,27,14,"Petite"
461,28,15,"Petite"
461,29,13,"Petite"
461,30,13,"Petite"
461,31,12,"Petite"
461,32,15,"Petite"
461,33,14,"Petite"
461,34,13,"Petite"
461,35,13,"Petite"
461,36,11,"Petite"
461,37,11,"Petite"
461,38,13,"Petite"
461,39,12,"Petite"
461,40,13,"Petite"
461,41,13,"Petite"
461,42,13,"Petite"
461,43,13,"Petite"
461,44,14,"Petite"
461,45,14,"Petite"
461,46,14,"Petite"
461,47,14,"Petite"
461,48,13,"Petite"
461,49,13,"Petite"
461,50,13,"Petite"
461,51,12,"Petite"
461,52,12,"Petite"
461,53,14,"Petite"
461,54,13,"Petite"
461,55,13,"Petite"
461,56,14,"Petite"
461,57,14,"Petite"
461,58,13,"Petite"
461,59,13,"Petite"
461,60,14,"Petite"
461,61,12,"Petite"
461,62,13,"Petite"
461,63,14,"Petite"
461,64,15,"Petite"
461,65,13,"Petite"
461,66,13,"Petite"
461,67,14,"Petite"
461,68,14,"Petite"
461,69,14,"Petite"
461,70,13,"Petite"
461,71,12,"Petite"
461,72,13,"Petite"
461,73,12,"Petite"
461,74,14,"Petite"
461,75,14,"Petite"
461,76,13,"Petite"
461,77,13,"Petite"
461,78,13,"Petite"
461,79,15,"Petite"
461,80,12,"Petite"
461,81,12,"Petite"
461,82,12,"Petite"
461,83,12,"Petite"
461,84,12,"Petite"
461,85,12,"Petite"
461,86,12,"Petite"
461,87,11,"Petite"
461,88,13,"Petite"
461,89,14,"Petite"
461,90,13,"Petite"
461,91,12,"Petite"
461,92,12,"Petite"
461,93,14,"Petite"
461,94,16,"Petite"
461,95,12,"Petite"
461,96,13,"Petite"
461,97,14,"Petite"
461,98,14,"Petite"
461,99,14,"Petite"
461,100,14,"Petite"
461,101,14,"Petite"
462,0,13,"Petite"
462,1,12,"Petite"
462,2,12,"Petite"
462,3,13,"Petite"
462,4,13,"Petite"
462,5,14,"Petite"
462,6,15,"Petite"
462,7,16,"Petite"
462,8,12,"Petite"
462,9,16,"Petite"
462,10,14,"Petite"
462,11,14,"Petite"
462,12,15,"Petite"
462,13,15,"Petite"
462,14,15,"Petite"
462,15,13,"Petite"
462,16,14,"Petite"
462,17,15,"Petite"
462,18,15,"Petite"
462,19,13,"Petite"
462,20,14,"Petite"
462,21,13,"Petite"
462,22,15,"Petite"
462,23,13,"Petite"
462,24,14,"Petite"
462,25,14,"Petite"
462,26,12,"Petite"
462,27,12,"Petite"
462,28,12,"Petite"
462,29,13,"Petite"
462,30,15,"Petite"
462,31,14,"Petite"
462,32,15,"Petite"
462,33,12,"Petite"
462,34,13,"Petite"
462,35,14,"Petite"
462,36,14,"Petite"
462,37,14,"Petite"
462,38,13,"Petite"
462,39,12,"Petite"
462,40,13,"Petite"
462,41,13,"Petite"
462,42,12,"Petite"
462,43,14,"Petite"
462,44,13,"Petite"
462,45,13,"Petite"
462,46,14,"Petite"
462,47,13,"Petite"
462,48,15,"Petite"
462,49,13,"Petite"
462,50,13,"Petite"
462,51,13,"Petite"
462,52,11,"Petite"
462,53,11,"Petite"
462,54,11,"Petite"
462,55,12,"Petite"
462,56,12,"Petite"
462,57,12,"Petite"
462,58,14,"Petite"
462,59,14,"Petite"
462,60,14,"Petite"
462,61,14,"Petite"
462,62,14,"Petite"
462,63,12,"Petite"
462,64,14,"Petite"
462,65,13,"Petite"
462,66,11,"Petite"
462,67,12,"Petite"
462,68,14,"Petite"
462,69,13,"Petite"
462,70,12,"Petite"
462,71,13,"Petite"
462,72,12,"Petite"
462,73,15,"Petite"
462,74,13,"Petite"
462,75,12,"Petite"
462,76,14,"Petite"
462,77,13,"Petite"
462,78,13,"Petite"
462,79,13,"Petite"
462,80,12,"Petite"
462,81,14,"Petite"
462,82,14,"Petite"
462,83,16,"Petite"
462,84,16,"Petite"
462,85,14,"Petite"
462,86,13,"Petite"
462,87,15,"Petite"
462,88,15,"Petite"
462,89,15,"Petite"
462,90,15,"Petite"
462,91,15,"Petite"
462,92,14,"Petite"
462,93,13,"Petite"
462,94,14,"Petite"
462,95,15,"Petite"
462,96,13,"Petite"
462,97,13,"Petite"
462,98,12,"Petite"
462,99,13,"Petite"
462,100,13,"Petite"
462,101,13,"Petite"
463,0,13,"Petite"
463,1,12,"Petite"
463,2,13,"Petite"
463,3,14,"Petite"
463,4,13,"Petite"
463,5,14,"Petite"
463,6,14,"Petite"
463,7,12,"Petite"
463,8,13,"Petite"
463,9,13,"Petite"
463,10,13,"Petite"
463,11,14,"Petite"
463,12,12,"Petite"
463,13,12,"Petite"
463,14,13,"Petite"
463,15,13,"Petite"
463,16,12,"Petite"
463,17,12,"Petite"
463,18,13,"Petite"
463,19,13,"Petite"
463,20,13,"Petite"
463,21,15,"Petite"
463,22,14,"Petite"
463,23,12,"Petite"
463,24,13,"Petite"
463,25,14,"Petite"
463,26,14,"Petite"
463,27,16,"Petite"
463,28,15,"Petite"
463,29,15,"Petite"
463,30,16,"Petite"
463,31,13,"Petite"
463,32,12,"Petite"
463,33,12,"Petite"
463,34,11,"Petite"
463,35,13,"Petite"
463,36,16,"Petite"
463,37,15,"Petite"
463,38,13,"Petite"
463,39,12,"Petite"
463,40,12,"Petite"
463,41,13,"Petite"
463,42,13,"Petite"
463,43,13,"Petite"
463,44,14,"Petite"
463,45,13,"Petite"
463,46,14,"Petite"
463,47,13,"Petite"
463,48,13,"Petite"
463,49,11,"Petite"
