"date","strain","image_num","replicate","Area","Mean","StdDev","Min","Max","X","Y","Perim.","Major","Minor","Angle","Circ.","IntDen","Median","X.Area","RawIntDen","Slice","AR","Round","Solidity","volume"
"2024may23","petite","001","1",71.08363,255,0,255,255,993.91296,4591.88638,31.76775,9.87622,9.16408,4.7783,0.88513,18126.32474,255,100,34680,1,1.07771,0.92789,0.88599,504.39513504038
"2024may23","petite","001","1",1162.94904,255,0,255,255,14729.36011,4638.78218,186.9829,44.54145,33.24348,118.71374,0.41799,296552.00399,255,100,567375,1,1.33986,0.74635,0.85396,46269.166390461
"2024may23","petite","001","1",1156.15428,255,0,255,255,4647.46987,4722.79549,184.68997,48.0046,30.66501,19.01433,0.42593,294819.34059,255,100,564060,1,1.56545,0.63879,0.86779,57922.4853142344
"2024may23","petite","001","1",1920.82593,255,0,255,255,11866.36039,4812.27228,225.73219,56.24064,43.48584,35.60013,0.47371,489810.61332,255,100,937125,1,1.29331,0.77321,0.87709,93142.8204896047
"2024may23","petite","001","1",1969.95726,255,0,255,255,3811.36038,4841.82969,243.60953,55.41518,45.26246,8.4398,0.41714,502339.10248,255,100,961095,1,1.22431,0.81679,0.84337,89101.4695814939
"2024may23","petite","001","1",1542.41016,255,0,255,255,13577.68768,4844.81121,232.96181,46.25801,42.45444,117.63139,0.35714,393314.59045,255,100,752505,1,1.08959,0.91777,0.85549,51827.4044130957
"2024may23","petite","001","1",1413.30975,255,0,255,255,13159.31729,4928.89883,194.4907,43.74607,41.13471,115.68132,0.46952,360393.98597,255,100,689520,1,1.06348,0.94031,0.86101,43834.4693012295
"2024may23","petite","001","1",1653.73966,255,0,255,255,14713.11772,4932.21041,248.79431,51.10658,41.20031,128.23532,0.33573,421703.61376,255,100,806820,1,1.24044,0.80616,0.84917,69892.2594599893
"2024may23","petite","001","1",314.12691,255,0,255,255,3914.26841,4948.77979,92.98024,24.3914,16.39753,7.53391,0.4566,80102.36153,255,100,153255,1,1.4875,0.67227,0.8008,7598.16652215503
"2024may23","petite","001","1",1925.53,255,0,255,255,5103.87462,4990.2925,197.0317,52.82638,46.40979,142.42134,0.62329,491010.14952,255,100,939420,1,1.13826,0.87853,0.89635,77188.2465829206
"2024may23","petite","001","1",1096.56947,255,0,255,255,8809.37017,5017.29336,157.50807,40.99991,34.05363,18.55201,0.55544,279625.21544,255,100,534990,1,1.20398,0.83058,0.88974,36086.7135677557
"2024may23","petite","001","1",1134.72465,255,0,255,255,11864.3996,5039.92719,173.44333,41.74599,34.60875,118.86723,0.47401,289354.78681,255,100,553605,1,1.20623,0.82903,0.85121,38092.8017553972
"2024may23","petite","001","1",1740.5035,255,0,255,255,10742.60751,5064.6885,230.36061,48.82001,45.39282,10.65874,0.41216,443828.39248,255,100,849150,1,1.0755,0.9298,0.86314,60924.5337747184
"2024may23","petite","001","1",1536.66075,255,0,255,255,11299.98766,5090.98614,194.9142,48.58975,40.26646,166.02982,0.50828,391848.49066,255,100,749700,1,1.20671,0.8287,0.87292,60066.5399905286
"2024may23","petite","001","1",1478.64396,255,0,255,255,2673.92011,5104.64895,226.47643,49.14786,38.3062,133.51261,0.36227,377054.21091,255,100,721395,1,1.28303,0.77941,0.85896,62160.2081099336
"2024may23","petite","001","1",893.24939,255,0,255,255,14297.84258,5096.88916,181.69537,41.30633,27.53381,21.3491,0.34001,227778.59542,255,100,435795,1,1.5002,0.66658,0.81536,36901.8766915275
"2024may23","petite","001","1",1818.38188,255,0,255,255,7696.15281,5120.74789,209.86959,51.64457,44.83019,63.70621,0.5188,463687.38061,255,100,887145,1,1.152,0.86805,0.88121,72122.8067745631
"2024may23","petite","001","1",1158.24497,255,0,255,255,9393.95549,5119.27143,194.4606,43.81802,33.65563,26.05726,0.3849,295352.46779,255,100,565080,1,1.30195,0.76808,0.83434,44051.1114023515
"2024may23","petite","001","1",1309.82035,255,0,255,255,10610.77116,5160.86722,176.51059,45.90157,36.33242,8.29971,0.5283,334004.18966,255,100,639030,1,1.26338,0.79153,0.89086,50638.5478492905
"2024may23","petite","001","1",1496.93754,255,0,255,255,11664.8332,5172.02409,195.83386,51.42379,37.06378,11.38918,0.4905,381719.07389,255,100,730320,1,1.38744,0.72075,0.87678,71201.7826405236
"2024may23","petite","001","1",2371.37068,255,0,255,255,14536.05543,5267.4817,267.62141,58.89958,51.26221,133.45789,0.41607,604699.52453,255,100,1156935,1,1.14899,0.87033,0.88166,106988.036237424
"2024may23","petite","001","1",1710.18842,255,0,255,255,12129.57708,5290.44003,208.03027,49.91073,43.62749,87.10035,0.49659,436098.04811,255,100,834360,1,1.14402,0.87411,0.8716,65099.9100012987
"2024may23","petite","001","1",1466.09979,255,0,255,255,2843.8008,5298.42973,222.38674,51.92027,35.95313,2.44625,0.37253,373855.44772,255,100,715275,1,1.44411,0.69247,0.85349,73284.0477578535
"2024may23","petite","001","1",1837.19814,255,0,255,255,9523.94863,5308.84476,203.6624,50.03134,46.75457,154.19715,0.5566,468485.5254,255,100,896325,1,1.07008,0.93451,0.85606,65572.9959995712
"2024may23","petite","001","1",627.73114,255,0,255,255,2403.02049,5331.26729,144.67018,33.50026,23.85809,78.81479,0.3769,160071.44125,255,100,306255,1,1.40415,0.71218,0.85511,19685.3506565223
"2024may23","petite","001","1",1738.93548,255,0,255,255,13887.89018,5360.40832,258.59503,55.30681,40.03271,124.90802,0.32678,443428.54708,255,100,848385,1,1.38154,0.72383,0.82535,88579.7503291755
"2024may23","petite","001","1",1892.60155,255,0,255,255,6331.30657,5386.57203,228.44862,54.7223,44.03571,74.8307,0.45571,482613.39615,255,100,923355,1,1.24268,0.80471,0.86513,85800.8618592733
"2024may23","petite","001","1",64.81154,255,0,255,255,3115.43468,5365.75231,29.97099,9.43463,8.74656,48.60699,0.90669,16526.94314,255,100,31620,1,1.07867,0.92707,0.90842,439.716984853171
"2024may23","petite","001","1",2014.38453,255,0,255,255,5092.71962,5394.24682,233.20989,55.9196,45.86574,173.82434,0.46543,513668.05544,255,100,982770,1,1.2192,0.82021,0.86792,91556.8391311802
"2024may23","petite","001","1",1541.88748,255,0,255,255,3895.58491,5396.9731,197.27978,45.21646,43.41764,116.94668,0.49785,393181.30865,255,100,752250,1,1.04143,0.96022,0.88073,48404.7852269169
"2024may23","petite","001","1",1599.90427,255,0,255,255,7518.06683,5403.43695,188.92499,46.18068,44.11068,141.27267,0.56328,407975.5884,255,100,780555,1,1.04693,0.95518,0.88519,51567.9174390513
"2024may23","petite","001","1",732.78856,255,0,255,255,13222.02972,5399.09244,125.34691,33.59128,27.77552,125.38148,0.58609,186861.08296,255,100,357510,1,1.20938,0.82687,0.88038,19846.2419357188
"2024may23","petite","001","1",1562.27176,255,0,255,255,4089.39505,5407.77473,207.57667,48.82746,40.73827,51.40846,0.45563,398379.29884,255,100,762195,1,1.19857,0.83433,0.86852,60952.4295316449
"2024may23","petite","001","1",1576.90662,255,0,255,255,4157.18271,5411.05507,192.76659,48.54017,41.36327,79.46932,0.53328,402111.18922,255,100,769335,1,1.17351,0.85215,0.87998,59882.8554915869
"2024may23","petite","001","1",1296.75351,255,0,255,255,1725.34681,5408.72194,192.69393,43.67105,37.80715,157.44427,0.43887,330672.14467,255,100,632655,1,1.1551,0.86573,0.86915,43609.3410277057
"2024may23","petite","001","1",2078.15073,255,0,255,255,6425.96589,5419.67983,259.93819,56.83719,46.55374,172.51367,0.3865,529928.43499,255,100,1013880,1,1.22089,0.81907,0.83024,96138.2954668881
"2024may23","petite","001","1",1207.89898,255,0,255,255,11356.10254,5436.7706,179.40244,43.53955,35.32294,126.33867,0.47161,308014.23875,255,100,589305,1,1.23261,0.81128,0.84621,43216.5835010298
"2024may23","petite","001","1",1504.77765,255,0,255,255,13365.81904,5471.87554,206.48159,49.65502,38.58507,165.94218,0.44353,383718.30089,255,100,734145,1,1.2869,0.77706,0.86392,64104.4392784402
"2024may23","petite","001","1",773.55711,255,0,255,255,14085.41731,5486.15828,145.86802,33.08069,29.77336,87.53454,0.45686,197257.06332,255,100,377400,1,1.11108,0.90002,0.86373,18954.9350614022
"2024may23","petite","001","1",1592.58684,255,0,255,255,2248.40031,5508.5517,174.11491,47.7256,42.48756,169.60731,0.66015,406109.64321,255,100,776985,1,1.12328,0.89025,0.926,56918.417025449
"2024may23","petite","001","1",3691.64451,255,0,255,255,7697.5678,5604.79154,390.99614,94.21794,49.88803,178.62397,0.30345,941369.35018,255,100,1801065,1,1.88859,0.5295,0.82358,437924.694648376
"2024may23","petite","001","1",1545.02353,255,0,255,255,10680.10392,5607.96237,211.76912,46.5352,42.27306,144.28347,0.43293,393980.99945,255,100,753780,1,1.10082,0.90841,0.86559,52764.6882612103
"2024may23","petite","001","1",1324.45522,255,0,255,255,5101.00742,5631.1404,179.15436,47.81189,35.27049,9.75539,0.51855,337736.08004,255,100,646170,1,1.35558,0.73769,0.87379,57227.7086267502
"2024may23","petite","001","1",1558.09037,255,0,255,255,6675.61861,5645.96001,227.42619,52.18945,38.01194,116.36392,0.37855,397313.04444,255,100,760155,1,1.37298,0.72835,0.83164,74429.7880843074
"2024may23","petite","001","1",1410.17371,255,0,255,255,13405.39513,5653.73684,218.82331,46.70998,38.43909,56.24595,0.37008,359594.29517,255,100,687990,1,1.21517,0.82293,0.83491,53361.4554166282
"2024may23","petite","001","1",1355.29297,255,0,255,255,11015.62563,5659.72045,208.74441,43.99508,39.22286,177.04079,0.39085,345599.70622,255,100,661215,1,1.12167,0.89153,0.89599,44587.2777500211
"2024may23","petite","001","1",1328.11393,255,0,255,255,5806.52068,5667.25565,190.29825,45.65105,37.04202,5.04992,0.46087,338669.05264,255,100,647955,1,1.23241,0.81142,0.88306,49813.9448177718
"2024may23","petite","001","1",1827.79001,255,0,255,255,14015.35107,5682.77092,218.22439,53.92606,43.15565,53.28898,0.48231,466086.45301,255,100,891735,1,1.24957,0.80027,0.90596,82109.7432389298
"2024may23","petite","001","1",1431.08066,255,0,255,255,807.90952,5703.75356,182.29429,43.63399,41.75893,109.19108,0.54116,364925.56715,255,100,698190,1,1.0449,0.95703,0.88152,43498.4123188531
"2024may23","petite","001","1",1289.95875,255,0,255,255,7205.73479,5725.95097,196.1546,44.02786,37.30426,105.86457,0.4213,328939.48127,255,100,629340,1,1.18024,0.84729,0.84175,44687.0157362173
"2024may23","petite","001","1",1488.05209,255,0,255,255,9237.99981,5745.67951,185.78506,46.96951,40.3378,142.04419,0.54176,379453.2833,255,100,725985,1,1.1644,0.85881,0.89981,54255.8673788091
"2024may23","petite","001","1",265.51825,255,0,255,255,8425.10332,5806.83891,71.43671,21.10752,16.01649,42.04101,0.65382,67707.15417,255,100,129540,1,1.31786,0.7588,0.89045,4923.9116376024
"2024may23","petite","001","1",3340.93044,255,0,255,255,470.70602,5871.91248,399.10286,89.42791,47.56686,48.92849,0.26358,851937.26268,255,100,1629960,1,1.88005,0.5319,0.845,374470.719827009
"2024may23","petite","001","1",1688.7588,255,0,255,255,9282.71917,5862.60743,211.06744,52.21156,41.18235,52.72217,0.47636,430633.49433,255,100,823905,1,1.26781,0.78876,0.85908,74524.4244459235
"2024may23","petite","001","1",1744.68489,255,0,255,255,8713.5104,5956.3144,213.39046,49.012,45.32363,80.21333,0.48148,444894.64688,255,100,851190,1,1.08138,0.92475,0.88155,61646.1412185755
"2024may23","petite","001","1",1702.34832,255,0,255,255,14686.37362,5956.19292,223.86277,49.7281,43.58697,39.62039,0.42687,434098.82111,255,100,830535,1,1.14089,0.87651,0.87331,64387.8940395396
"2024may23","petite","001","1",1682.48672,255,0,255,255,8813.64998,5990.67696,228.34586,52.8769,40.51313,120.1685,0.40549,429034.11273,255,100,820845,1,1.30518,0.76618,0.83372,77409.9131463028
"2024may23","petite","001","1",2496.2897,255,0,255,255,14556.72054,6026.02609,294.91854,57.36613,55.40507,158.91978,0.36066,636553.87462,255,100,1217880,1,1.03539,0.96582,0.83373,98847.4068486853
"2024may23","petite","001","1",1722.20992,255,0,255,255,11968.2599,6075.78642,236.52524,48.59367,45.12493,61.9273,0.38685,439163.5295,255,100,840225,1,1.07687,0.92862,0.84923,60081.0788490234
"2024may23","petite","001","1",1234.55534,255,0,255,255,4241.21759,6073.65663,169.17822,43.45505,36.17266,154.82315,0.54204,314811.61052,255,100,602310,1,1.20132,0.83242,0.89656,42965.4519248761
"2024may23","petite","001","1",1678.828,255,0,255,255,1883.56796,6075.51009,196.92894,49.2788,43.37667,159.75201,0.544,428101.14014,255,100,819060,1,1.13607,0.88023,0.91198,62658.3556322804
"2024may23","petite","001","1",1314.52442,255,0,255,255,11350.8659,6153.97004,177.07942,44.0881,37.96273,151.29301,0.5268,335203.72585,255,100,641325,1,1.16135,0.86107,0.9068,44870.6924373465
"2024may23","petite","001","1",1642.24084,255,0,255,255,15186.49103,6199.87556,245.72704,47.31232,44.19495,141.86661,0.34178,418771.41417,255,100,801210,1,1.07054,0.93411,0.85777,55452.5287961276
"2024may23","petite","001","1",1639.62747,255,0,255,255,14469.08254,6206.56171,189.52391,48.34518,43.18194,90.57251,0.57362,418105.00517,255,100,799935,1,1.11957,0.8932,0.89373,59164.0869908738
"2024may23","petite","001","1",2013.86186,255,0,255,255,1613.54025,6221.88885,244.5292,54.31481,47.20865,111.46891,0.42323,513534.77364,255,100,982515,1,1.15053,0.86917,0.85679,83898.349322857
"2024may23","petite","001","1",1572.72523,255,0,255,255,5183.75928,6253.99859,209.94226,46.41668,43.14087,37.5392,0.4484,401044.93483,255,100,767295,1,1.07593,0.92943,0.89208,52362.5567370619
"2024may23","petite","001","1",1415.92312,255,0,255,255,12876.83932,6255.58098,208.70185,49.02777,36.77119,136.59532,0.4085,361060.39496,255,100,690795,1,1.33332,0.75001,0.83187,61705.665772602
"2024may23","petite","001","1",2086.51351,255,0,255,255,14293.10763,6266.49319,234.83123,59.21817,44.86177,33.34843,0.47547,532060.94378,255,100,1017960,1,1.32001,0.75757,0.87048,108733.550532859
"2024may23","petite","001","1",1626.56063,255,0,255,255,2533.59514,6265.48175,205.81,47.28116,43.80183,47.26982,0.48256,414772.96018,255,100,793560,1,1.07943,0.92641,0.86492,55343.0374597624
"2024may23","petite","001","1",1553.38631,255,0,255,255,14033.25162,6268.27779,197.27978,49.38193,40.05176,45.4261,0.50156,396113.50824,255,100,757860,1,1.23295,0.81106,0.87015,63052.5711454859
"2024may23","petite","001","1",1338.56741,255,0,255,255,5451.27361,6299.33685,181.62271,42.75895,39.85872,78.02445,0.50993,341334.68863,255,100,653055,1,1.07276,0.93217,0.87811,40933.578982447
"2024may23","petite","001","1",1226.19256,255,0,255,255,2101.41351,6342.91004,199.85089,47.02913,33.19723,136.39349,0.38579,312679.10173,255,100,598230,1,1.41666,0.70589,0.86313,54462.7362077296
"2024may23","petite","001","1",1972.57063,255,0,255,255,4676.04452,6354.86999,262.23112,56.6285,44.35143,127.28533,0.36047,503005.51148,255,100,962370,1,1.27681,0.7832,0.88322,95083.201520141
"2024may23","petite","001","1",1453.03295,255,0,255,255,6230.67127,6360.1246,197.35245,45.23069,40.90274,177.46855,0.46881,370523.40273,255,100,708900,1,1.10581,0.90431,0.85342,48450.4997888948
"2024may23","petite","001","1",1214.17106,255,0,255,255,4095.76408,6362.15058,188.85232,41.67377,37.09601,11.00971,0.4278,309613.62034,255,100,592365,1,1.1234,0.89015,0.8542,37895.4434759415
"2024may23","petite","001","1",1606.17635,255,0,255,255,1686.55324,6411.35733,211.31552,47.76101,42.81834,60.3734,0.452,409574.97,255,100,783615,1,1.11543,0.89651,0.86931,57045.2028742952
"2024may23","petite","001","1",1380.3813,255,0,255,255,8396.60435,6442.00179,230.31804,44.8834,39.15826,132.0554,0.327,351997.2326,255,100,673455,1,1.14621,0.87244,0.80654,47343.0100351698
"2024may23","petite","001","1",1713.32447,255,0,255,255,14968.37763,6479.17524,239.09634,50.52428,43.17672,5.7017,0.37662,436897.7389,255,100,835890,1,1.17017,0.85457,0.8342,67530.3533518918
"2024may23","petite","001","1",1073.57183,255,0,255,255,11353.4251,6503.0605,190.89717,41.59542,32.86213,111.41907,0.3702,273760.81626,255,100,523770,1,1.26576,0.79004,0.84457,37682.1057335958
"2024may23","petite","001","1",2006.54443,255,0,255,255,9109.13594,6557.42155,238.07392,55.02213,46.43244,51.47044,0.44487,511668.82845,255,100,978945,1,1.18499,0.84389,0.85321,87218.9428172762
"2024may23","petite","001","1",1576.90662,255,0,255,255,15260.26858,6576.24683,254.32992,46.41826,43.25409,170.6514,0.30635,402111.18922,255,100,769335,1,1.07315,0.93183,0.80261,52367.9041028705
"2024may23","petite","001","1",858.23025,255,0,255,255,11772.30354,6616.94108,154.61622,39.06622,27.97129,16.64011,0.45113,218848.71485,255,100,418710,1,1.39665,0.716,0.85632,31217.8361368362
"2024may23","petite","001","1",2537.05825,255,0,255,255,1602.7078,6691.11159,251.86157,69.64288,46.38353,36.4575,0.50259,646949.85499,255,100,1237770,1,1.50146,0.66602,0.8945,176859.661712173
"2024may23","petite","001","1",1508.43637,255,0,255,255,4467.98592,6738.03052,196.43278,47.56989,40.3743,74.66946,0.49126,384651.27348,255,100,735930,1,1.17822,0.84874,0.88951,56363.1249548832
"2024may23","petite","001","1",1528.29797,255,0,255,255,7008.81669,6775.14452,184.86539,49.28286,39.4841,53.07058,0.56196,389715.98187,255,100,745620,1,1.24817,0.80117,0.8979,62673.8438675942
"2024may23","petite","001","1",1080.36659,255,0,255,255,15056.59546,6829.43529,176.01443,41.10914,33.46131,35.37712,0.43821,275493.47966,255,100,527085,1,1.22856,0.81396,0.86594,36375.9041397806
"2024may23","petite","001","1",1057.89162,255,0,255,255,1999.399,6866.38515,161.17426,43.57404,30.91174,73.36638,0.51175,269762.36228,255,100,516120,1,1.40963,0.70941,0.89419,43319.3673616534
"2024may23","petite","001","1",1739.98083,255,0,255,255,2225.98637,6880.10458,203.06348,49.3401,44.90085,92.94269,0.53026,443695.11068,255,100,848895,1,1.09887,0.91003,0.89213,62892.4768230446
"2024may23","petite","001","1",1907.75909,255,0,255,255,5875.08665,6890.89428,204.18866,53.5085,45.3953,30.06475,0.575,486478.56834,255,100,930750,1,1.17872,0.84838,0.8909,80217.0990291309
"2024may23","petite","001","1",1003.53355,255,0,255,255,4881.22175,6909.83102,182.01611,36.63478,34.87775,7.12156,0.38065,255901.05512,255,100,489600,1,1.05038,0.95204,0.83261,25744.1991206208
"2024may23","petite","001","1",1957.93577,255,0,255,255,5410.98692,6932.10834,201.12139,52.80977,47.20569,39.87595,0.60826,499273.62109,255,100,955230,1,1.11872,0.89388,0.90801,77115.4594436281
"2024may23","petite","001","1",64.28887,255,0,255,255,7139.97928,6912.93989,36.77711,9.99479,8.18978,41.10317,0.5973,16393.66134,255,100,31365,1,1.2204,0.81941,0.86014,522.780817016517
"2024may23","petite","001","1",1514.70845,255,0,255,255,8487.26785,6943.54614,254.65066,44.94468,42.91023,91.19772,0.29353,386250.65508,255,100,738990,1,1.04741,0.95473,0.85348,47537.1893408649
"2024may23","petite","001","1",1810.54178,255,0,255,255,506.63696,6969.87325,235.35749,52.72204,43.72466,107.17698,0.41074,461688.15362,255,100,883320,1,1.20577,0.82934,0.84221,76731.7743836372
"2024may23","petite","001","1",1615.58448,255,0,255,255,10884.32151,6975.58062,198.12679,49.42943,41.61541,111.49685,0.51719,411974.04239,255,100,788205,1,1.18777,0.84192,0.90314,63234.6951883384
"2024may23","petite","001","1",1039.07536,255,0,255,255,15314.18683,6992.28661,202.07115,40.17676,32.92928,33.90826,0.31978,264964.21749,255,100,506940,1,1.22009,0.81961,0.82575,33956.5339884822
"2024may23","petite","001","1",54.88074,255,0,255,255,14933.33656,6976.55012,33.28634,10.96146,6.37473,2.13156,0.62244,13994.58895,255,100,26775,1,1.71952,0.58156,0.875,689.610447693131
