"date","strain","image_num","replicate","Area","Mean","StdDev","Min","Max","X","Y","Perim.","Major","Minor","Angle","Circ.","IntDen","Median","X.Area","RawIntDen","Ch","AR","Round","Solidity"
"2024may23","petite","002","1",14.56158,2930.44273,681.96238,2320,6258,105.55157,54.17124,14.61724,4.71741,3.93021,90.64465,0.85642,42671.88409,2677,100,7982526,1,1.20029,0.83313,0.98091
"2024may23","petite","002","1",16.86022,4170.56817,1580.07715,2762,9483,282.73257,54.83763,15.65123,5.29899,4.05117,77.73717,0.86492,70316.68528,3406,100,13153972,1,1.30801,0.76452,0.98393
"2024may23","petite","002","1",15.92473,2452.11816,635.44129,1920,5926,87.68318,54.97261,15.15198,5.04986,4.01516,89.57232,0.87165,39049.31086,2295,100,7304860,1,1.2577,0.7951,0.98544
"2024may23","petite","002","1",18.88088,1258.43856,117.00711,1067,2108,68.19916,55.5227,16.50351,5.54632,4.33439,150.08653,0.87112,23760.42418,1242,100,4444805,1,1.27961,0.78149,0.9888
"2024may23","petite","002","1",14.71661,4457.00981,1363.62544,2844,9157,283.14209,59.51919,14.53158,4.66013,4.02087,166.01587,0.87577,65592.06111,3946,100,12270148,1,1.15898,0.86282,0.98357
"2024may23","petite","002","1",15.49173,3466.39268,1017.05961,2735,9237,311.86745,60.95722,15.2982,5.21449,3.78267,68.23127,0.83182,53700.41198,3083,100,10045606,1,1.37852,0.72542,0.98154
"2024may23","petite","002","1",19.29784,2567.32936,561.57739,1941,6267,264.80064,61.74901,16.69257,5.35294,4.59014,73.81493,0.87031,49543.9087,2382,100,9268059,1,1.16618,0.8575,0.98205
"2024may23","petite","002","1",12.6906,3455.27675,818.33333,2839,7301,279.96342,63.12719,13.66156,4.43537,3.64303,34.59785,0.85446,43849.53872,3117,100,8202827,1,1.2175,0.82136,0.97998
"2024may23","petite","002","1",18.21802,6918.57952,2109.40517,4142,12249,309.89484,65.6018,16.22879,5.27558,4.39684,166.90984,0.86924,126042.78768,6182,100,23578519,1,1.19986,0.83343,0.97973
"2024may23","petite","002","1",15.24048,2301.49632,696.43836,1850,5516,264.36922,66.88722,14.81669,4.88476,3.97252,87.60632,0.87238,35075.91254,2036,100,6561566,1,1.22964,0.81325,0.98531
"2024may23","petite","002","1",16.74261,3412.64368,879.79651,2731,8722,308.20828,70.57043,15.67632,5.35737,3.97907,66.97141,0.85614,57136.57129,3092,100,10688400,1,1.34639,0.74273,0.98568
"2024may23","petite","002","1",18.4265,2775.434,403.96502,2249,5554,303.43988,74.28253,16.37502,5.33144,4.40056,98.28427,0.86355,51141.52387,2635,100,9566921,1,1.21154,0.8254,0.98613
"2024may23","petite","002","1",12.42332,1748.33778,515.1649,1249,4601,138.31423,75.53403,13.34402,4.18775,3.77717,54.43679,0.87675,21720.15614,1621,100,4063137,1,1.1087,0.90196,0.98287
"2024may23","petite","002","1",15.22444,2351.15765,753.83692,1488,5539,134.5903,79.05617,14.81669,4.89303,3.96163,48.78248,0.87146,35795.06976,2066,100,6696097,1,1.23511,0.80965,0.98462
"2024may23","petite","002","1",13.78646,1550.11051,345.37088,1295,4422,137.95295,82.19601,13.98215,4.49044,3.90907,139.86388,0.88617,21370.53917,1452,100,3997735,1,1.14872,0.87053,0.98454
"2024may23","petite","002","1",16.80141,3759.73528,923.31548,2955,9518,311.89701,86.38014,15.70445,5.1129,4.18397,60.78632,0.85607,63168.87263,3398,100,11816848,1,1.22202,0.81832,0.98527
"2024may23","petite","002","1",13.88803,2886.36567,751.42824,2167,7463,317.98373,86.24279,14.07516,4.74936,3.7232,57.63666,0.88094,40085.9309,2684,100,7498778,1,1.27561,0.78394,0.98689
"2024may23","petite","002","1",15.79108,2591.44584,569.38145,2045,6310,326.53851,86.5436,15.03084,5.06403,3.97032,109.66611,0.87833,40921.74115,2413,100,7655131,1,1.27547,0.78403,0.98928
"2024may23","petite","002","1",13.30535,2596.96103,525.77088,2046,6080,322.24578,86.4883,13.93628,4.89707,3.45939,72.02843,0.86088,34553.48101,2468,100,6463836,1,1.41559,0.70642,0.98986
"2024may23","petite","002","1",15.50242,4200.53,626.99116,3652,7427,314.93998,89.77032,14.82404,4.74378,4.16088,14.45618,0.88649,65118.37667,3975,100,12181537,1,1.14009,0.87712,0.98455
"2024may23","petite","002","1",19.9607,4793.02142,1688.37962,3141,10185,309.02511,90.71433,17.27748,5.76172,4.41097,176.1048,0.84028,95672.06783,4031,100,17897142,1,1.30623,0.76556,0.9816
"2024may23","petite","002","1",16.04768,3546.77915,650.78021,2874,7719,313.45364,94.07674,15.28046,5.0466,4.04877,145.21881,0.86367,56917.56487,3377,100,10647431,1,1.24645,0.80228,0.98604
"2024may23","petite","002","1",17.08474,4235.7331,1353.02357,2825,9225,323.00032,94.91531,15.66897,5.12371,4.24554,95.99501,0.87445,72366.37772,3646,100,13537403,1,1.20685,0.82861,0.98688
"2024may23","petite","002","1",14.37983,3416.8342,700.62936,2621,5488,326.17809,99.61415,14.32479,4.56548,4.0103,109.17058,0.88062,49133.49552,3101,100,9191284,1,1.13844,0.8784,0.98391
"2024may23","petite","002","1",13.12895,3270.63436,481.71458,2794,5599,321.56218,99.94114,13.82553,4.61302,3.62372,91.19995,0.86313,42939.97972,3105,100,8032678,1,1.27301,0.78554,0.98161
"2024may23","petite","002","1",14.43329,2552.31148,390.7781,2227,4649,282.68552,105.49253,14.54932,4.73348,3.88236,86.90784,0.85682,36838.24358,2430,100,6891241,1,1.21923,0.82019,0.9811
"2024may23","petite","002","1",15.18703,3448.16614,579.14351,2859,6727,319.98655,106.04588,14.79895,5.03281,3.84213,148.2616,0.87141,52367.38568,3263,100,9796240,1,1.3099,0.76342,0.98526
"2024may23","petite","002","1",14.52951,1785.95511,187.76268,1556,2846,340.97673,106.17131,14.34253,4.68615,3.94771,40.83333,0.88758,25949.05036,1740,100,4854226,1,1.18705,0.84242,0.98621
"2024may23","petite","002","1",18.52806,1144.59665,240.13284,903,2905,88.44262,106.47462,16.44294,5.30352,4.44811,152.83252,0.86115,21207.15971,1095,100,3967172,1,1.19231,0.83871,0.98662
"2024may23","petite","002","1",19.31388,2957.99917,519.73388,2181,6886,269.75329,107.49018,16.97767,5.96993,4.11918,124.44926,0.84202,57130.42913,2818,100,10687251,1,1.4493,0.68999,0.98527
"2024may23","petite","002","1",13.40157,2735.43279,596.91456,2273,5364,286.76191,106.9438,13.92893,4.43053,3.85132,54.54532,0.86802,36659.10511,2490,100,6857730,1,1.15039,0.86927,0.98372
"2024may23","petite","002","1",17.5605,2735.83623,863.88796,1889,6786,175.57436,109.19024,15.98652,5.08102,4.40044,151.89348,0.86345,48042.64909,2404,100,8987222,1,1.15466,0.86606,0.98133
"2024may23","petite","002","1",16.57155,2821.82774,561.66143,2328,5627,283.1493,110.66561,15.35877,4.83939,4.35996,26.42469,0.8828,46762.06374,2596,100,8747666,1,1.10996,0.90093,0.98444
"2024may23","petite","002","1",13.82388,2116.80278,506.05401,1607,6237,180.42313,110.68919,14.02498,4.49446,3.91618,151.75843,0.88315,29262.43052,1996,100,5474052,1,1.14766,0.87134,0.98514
"2024may23","petite","002","1",17.62465,3603.76008,826.04887,2910,7442,331.41333,112.42218,15.94369,5.25649,4.26909,37.19818,0.87127,63514.99888,3294,100,11881597,1,1.23129,0.81216,0.98477
"2024may23","petite","002","1",14.54555,3220.61558,486.68342,2636,5624,334.81263,117.05937,14.59215,4.74522,3.90287,16.19124,0.85842,46845.61109,3060,100,8763295,1,1.21583,0.82248,0.97948
"2024may23","petite","002","1",15.17099,1739.24066,313.31445,1438,3664,196.35979,121.6872,14.69555,4.80085,4.02352,148.54172,0.88278,26385.99941,1663,100,4935965,1,1.1932,0.83808,0.98576
"2024may23","petite","002","1",14.63642,5570.05551,819.63819,4592,11104,258.16055,123.33085,14.52423,4.6839,3.97867,18.99837,0.87188,81525.68271,5315,100,15250812,1,1.17725,0.84943,0.98418
"2024may23","petite","002","1",14.00029,2909.65903,795.80053,2210,7638,321.72225,124.65952,14.21404,4.73466,3.76494,58.34329,0.87079,40736.06494,2665,100,7620397,1,1.25757,0.79519,0.98514
"2024may23","petite","002","1",12.92581,2866.41274,362.49163,2319,4942,329.44243,129.09812,13.72213,4.62249,3.56034,104.0778,0.86263,37050.70691,2806,100,6930986,1,1.29833,0.77022,0.98553
"2024may23","petite","002","1",16.81745,2985.53083,297.57631,2559,5225,334.35456,129.85143,15.54048,4.81776,4.44452,169.87616,0.87507,50209.02129,2920,100,9392480,1,1.08398,0.92253,0.98328
"2024may23","petite","002","1",18.50134,4379.93066,1125.61448,3545,9811,197.38432,138.25991,16.64974,5.63191,4.18271,89.75002,0.83868,81034.56607,3936,100,15158940,1,1.34647,0.74268,0.98296
"2024may23","petite","002","1",14.63108,3576.34892,626.08592,2850,6845,192.90494,140.43222,14.65272,4.92969,3.77892,86.46598,0.85635,52325.83386,3367,100,9788467,1,1.30452,0.76656,0.98631
"2024may23","petite","002","1",18.07903,2851.79036,1142.56582,1960,8800,346.00654,140.79642,16.06483,5.07302,4.53752,124.84636,0.8803,51557.59811,2402,100,9644755,1,1.11802,0.89444,0.985
"2024may23","petite","002","1",14.8449,3161.37811,680.37923,2190,6972,208.11104,141.66081,14.71329,4.64288,4.07099,3.63829,0.86172,46930.35052,3010,100,8779147,1,1.14048,0.87682,0.98093
"2024may23","petite","002","1",15.35274,5975.44359,1426.11049,4273,9449,202.87331,143.04175,14.96292,4.80464,4.06851,4.33157,0.86171,91739.43553,5467,100,17161474,1,1.18093,0.84679,0.97637
"2024may23","petite","002","1",15.29928,2814.79036,665.77773,2238,7237,342.27849,143.861,14.92009,5.0143,3.88482,151.6701,0.86365,43064.27705,2607,100,8055930,1,1.29074,0.77475,0.98724
"2024may23","petite","002","1",13.95218,4795.36284,1004.95697,3931,9570,192.08244,144.88957,14.15347,4.55682,3.89843,25.38092,0.87524,66905.75214,4448,100,12515897,1,1.16889,0.85552,0.97771
"2024may23","petite","002","1",16.87091,3410.32066,1327.03776,2145,7921,346.92154,146.25468,15.56557,4.88188,4.40009,96.82998,0.87502,57535.20798,2827,100,10762972,1,1.10949,0.90131,0.98364
"2024may23","petite","002","1",15.20306,2783.05802,538.1184,2222,5627,187.06279,146.9663,14.73838,4.76925,4.05874,25.01206,0.87951,42311.00381,2606,100,7915017,1,1.17506,0.85102,0.98357
"2024may23","petite","002","1",13.31604,3524.40586,808.14595,2529,8797,201.72821,146.93454,13.83592,4.5492,3.72693,149.53294,0.87412,46931.14167,3309,100,8779295,1,1.22063,0.81925,0.98575
"2024may23","petite","002","1",17.37875,3487.17718,771.4257,2498,7999,143.593,155.5011,16.12539,5.54653,3.9894,75.63607,0.83986,60602.76788,3321,100,11336813,1,1.39032,0.71926,0.98381
"2024may23","petite","002","1",14.57227,2484.02568,434.09495,1908,4679,127.37183,156.0803,14.49915,4.70401,3.9443,162.63523,0.87107,36197.90279,2362,100,6771454,1,1.19261,0.8385,0.98572
"2024may23","petite","002","1",20.40974,5550.23861,1765.45604,4166,14500,137.97309,158.01469,17.15634,5.60336,4.63766,161.21136,0.87136,113278.9083,4799,100,21190811,1,1.20823,0.82766,0.98529
"2024may23","petite","002","1",15.43293,1751.23589,267.92721,1347,3403,123.23697,158.89517,14.98801,5.12623,3.83319,155.28721,0.86332,27026.69301,1701,100,5055818,1,1.33733,0.74776,0.98532
"2024may23","petite","002","1",14.77006,3085.46797,436.43572,2476,5590,139.06883,164.20709,14.62763,4.69498,4.00551,73.52292,0.86745,45572.55777,2960,100,8525148,1,1.17213,0.85315,0.9838
"2024may23","petite","002","1",15.96215,4458.11755,1092.56726,3538,9464,143.72733,165.48622,15.21255,5.20174,3.90709,75.23496,0.86676,71161.12343,4017,100,13311939,1,1.33136,0.75111,0.98891
"2024may23","petite","002","1",16.59293,2373.89981,436.75396,1885,4772,143.03081,171.47316,15.65123,5.36517,3.93776,95.81268,0.85121,39389.96315,2223,100,7368585,1,1.36249,0.73395,0.98399
"2024may23","petite","002","1",17.29856,5237.54017,1343.91408,3893,10106,235.03279,191.9289,15.84029,5.16238,4.26648,23.35426,0.86635,90601.91078,4675,100,16948680,1,1.20999,0.82646,0.98538
"2024may23","petite","002","1",17.83313,1884.68135,379.82563,1444,4761,135.5722,194.30164,16.10765,5.4657,4.15424,125.42787,0.86372,33609.76323,1807,100,6287297,1,1.31569,0.76006,0.98742
"2024may23","petite","002","1",13.50314,4427.37134,1825.72991,2768,10320,219.55898,197.29257,14.05007,4.63451,3.70972,93.84488,0.85958,59783.42226,3723,100,11183540,1,1.24929,0.80046,0.98269
"2024may23","petite","002","1",20.84274,1567.03642,200.52404,1192,2798,124.51754,198.53035,17.41636,6.01455,4.41226,151.84436,0.86348,32661.32522,1540,100,6109875,1,1.36314,0.7336,0.98796
"2024may23","petite","002","1",15.65744,4405.86036,1173.99643,3374,10711,223.92917,198.85328,15.17706,5.19844,3.83494,86.14891,0.85419,68984.50895,3985,100,12904765,1,1.35555,0.73771,0.98669
"2024may23","petite","002","1",15.04269,3500.20149,921.70528,2628,9119,234.1785,198.46859,14.64537,4.62616,4.14014,8.70182,0.88132,52652.45379,3278,100,9849567,1,1.11739,0.89494,0.98495
"2024may23","petite","002","1",21.83168,4965.06758,800.88278,4112,9057,229.62162,200.32643,17.87278,5.77868,4.81026,79.71139,0.85884,108395.77991,4686,100,20277336,1,1.20132,0.83242,0.98138
"2024may23","petite","002","1",14.52416,3377.7085,598.43991,2786,6505,225.52736,204.27887,14.34253,4.68528,3.94699,43.81943,0.88726,49058.38897,3189,100,9177234,1,1.18705,0.84242,0.9871
"2024may23","petite","002","1",16.52879,3787.38163,852.88961,2934,7453,230.32512,205.77389,15.41934,5.01705,4.19471,85.69639,0.87361,62600.82123,3479,100,11710584,1,1.19604,0.83609,0.9866
"2024may23","petite","002","1",19.37268,1619.5218,481.6756,1124,3996,93.81053,209.07278,16.66748,5.37458,4.58939,61.4842,0.87631,31374.47476,1433,100,5869147,1,1.17109,0.85391,0.98492
"2024may23","petite","002","1",18.36769,1567.05675,455.933,1012,4505,108.4475,218.46962,16.50351,5.59155,4.18247,127.95515,0.84745,28783.21867,1454,100,5384407,1,1.3369,0.748,0.98608
"2024may23","petite","002","1",14.5402,1900.50294,481.47379,1374,4605,258.08329,219.40016,14.30704,4.62014,4.00705,28.69168,0.89265,27633.69291,1755,100,5169368,1,1.153,0.8673,0.98783
"2024may23","petite","002","1",15.24048,2904.20239,658.83478,2287,6239,251.06688,219.94385,15.04858,4.85286,3.99863,76.47133,0.8457,44261.44334,2655,100,8279881,1,1.21363,0.82397,0.98243
"2024may23","petite","002","1",14.98924,2343.19579,469.80802,1838,5405,246.16384,220.83283,14.84913,4.85188,3.9335,128.08785,0.85425,35122.7138,2194,100,6570321,1,1.23348,0.81072,0.98059
"2024may23","petite","002","1",13.86665,1977.86199,364.95278,1507,3592,259.53579,223.76482,14.21404,4.57463,3.85945,172.90185,0.86247,27426.3133,1854,100,5130574,1,1.1853,0.84367,0.98109
"2024may23","petite","002","1",18.03626,1842.93124,362.54036,1339,3897,204.35233,224.34649,16.12539,5.29612,4.3361,153.72114,0.87164,33239.59219,1729,100,6218050,1,1.2214,0.81873,0.98468
"2024may23","petite","002","1",16.98317,2266.88008,406.21973,1839,4418,243.15254,228.8662,15.73689,5.20804,4.15198,69.63699,0.86177,38498.80392,2133,100,7201878,1,1.25435,0.79722,0.98542
"2024may23","petite","002","1",16.04233,2787.7051,628.71405,2184,5507,248.59389,229.48598,15.25537,4.88817,4.1786,89.92939,0.86623,44721.28786,2537,100,8365903,1,1.16981,0.85484,0.98506
"2024may23","petite","002","1",18.67774,2363.06926,543.67204,1749,5313,241.20932,233.82142,16.41785,5.17383,4.59645,83.71107,0.87077,44136.79855,2213,100,8256564,1,1.12562,0.8884,0.98423
"2024may23","petite","002","1",13.08618,1892.41054,207.51078,1601,3102,246.98816,234.49794,13.83592,4.25688,3.9141,102.02929,0.85903,24764.42499,1831,100,4632621,1,1.08758,0.91948,0.98018
"2024may23","petite","003","1",21.28108,1746.30796,249.06928,1391,3886,21.79873,3.28357,17.55524,5.86667,4.61862,149.08963,0.86774,37163.31862,1685,100,6952052,1,1.27022,0.78726,0.98735
"2024may23","petite","003","1",13.76508,1584.36621,626.3291,1120,5906,184.68856,7.82929,14.21404,4.56046,3.84309,57.3866,0.85616,21808.9262,1423,100,4079743,1,1.18667,0.8427,0.98602
"2024may23","petite","003","1",14.13928,1727.15198,572.30813,1300,4820,187.41464,11.6053,14.25687,4.43707,4.05733,39.2177,0.87416,24420.67755,1544,100,4568317,1,1.09359,0.91442,0.98036
"2024may23","petite","003","1",21.84772,2531.19427,708.26456,1545,7221,259.31886,12.34666,17.60542,5.55263,5.00977,151.35999,0.88577,55300.82293,2293,100,10344991,1,1.10836,0.90223,0.98613
"2024may23","petite","003","1",16.06906,2256.94644,923.20641,1398,6034,182.56963,12.12491,15.15198,4.71068,4.34327,15.05268,0.87955,36267.00616,1854,100,6784381,1,1.08459,0.922,0.98348
"2024may23","petite","003","1",18.99314,1454.61638,699.17125,986,5667,293.81969,20.52717,16.52125,5.50108,4.39601,156.46078,0.87442,27627.72715,1246,100,5168252,1,1.25138,0.79912,0.98722
"2024may23","petite","003","1",21.90118,1998.25458,769.62692,1204,6868,199.34229,33.55633,17.77673,5.8886,4.7355,158.36106,0.87091,43764.12574,1751,100,8186849,1,1.2435,0.80418,0.98616
"2024may23","petite","003","1",16.95644,1932.09836,508.90211,1381,5192,205.06923,34.03131,15.63349,5.1742,4.17255,174.23838,0.87183,32761.50827,1809,100,6128616,1,1.24006,0.80641,0.9854
"2024may23","petite","003","1",20.99776,2135.36074,679.13194,1393,5866,329.83497,35.88557,17.25239,5.5185,4.84465,165.56755,0.88651,44837.79121,1894,100,8387697,1,1.13909,0.87789,0.98681
"2024may23","petite","003","1",18.90226,1630.10379,436.83339,1151,4876,58.79853,37.22139,16.47842,5.25461,4.58019,147.04624,0.87477,30812.6457,1476,100,5764047,1,1.14725,0.87165,0.98647
"2024may23","petite","003","1",15.34739,1729.32532,528.1006,1298,4999,334.29894,39.06323,14.84178,4.73468,4.12719,144.42358,0.87553,26540.63872,1565,100,4964893,1,1.14719,0.87169,0.98423
"2024may23","petite","003","1",16.71054,1445.32438,351.2404,1110,3575,211.29361,39.26715,15.44443,5.04983,4.21331,154.66827,0.88035,24152.14892,1362,100,4518084,1,1.19854,0.83435,0.98674
"2024may23","petite","003","1",15.55588,2435.4732,670.55883,1668,7241,83.23467,42.42915,15.09141,4.98454,3.97355,114.01471,0.85831,37885.91845,2285,100,7087227,1,1.25443,0.79718,0.98411
"2024may23","petite","003","1",13.62609,3075.26677,789.19634,2486,6855,79.69993,45.35432,13.94667,4.50462,3.85144,126.67438,0.88032,41903.86752,2776,100,7838855,1,1.1696,0.855,0.98569
"2024may23","petite","003","1",18.90226,4504.54129,1420.97352,2640,8632,84.91411,47.25852,16.41785,5.12919,4.69218,94.71198,0.88123,85146.01077,4044,100,15928058,1,1.09313,0.9148,0.98168
"2024may23","petite","003","1",15.15495,2517.6127,541.64691,1984,5126,73.89677,50.62458,14.88461,4.8747,3.95838,126.53655,0.85959,38154.2974,2340,100,7137432,1,1.23149,0.81203,0.98199
"2024may23","petite","003","1",16.16528,3124.28671,856.94614,2546,7294,84.46487,52.34012,15.15198,4.99975,4.11666,90.22611,0.88482,50504.97316,2825,100,9447843,1,1.21452,0.82337,0.98534
"2024may23","petite","003","1",17.67276,3960.32486,1370.78944,2702,8888,77.74735,54.99352,16.27162,5.28494,4.2577,107.97496,0.83879,69989.86221,3325,100,13092834,1,1.24127,0.80563,0.97927
"2024may23","petite","003","1",14.19273,2359.84105,728.21088,1710,6015,285.1375,58.04969,14.1963,4.54332,3.97744,104.99711,0.88496,33492.59167,2080,100,6265378,1,1.14227,0.87545,0.98626
"2024may23","petite","003","1",19.49028,5868.63412,1114.72353,4411,10039,79.15053,59.80289,16.94219,5.43257,4.56797,58.86987,0.85327,114381.33878,5606,100,21397040,1,1.18928,0.84085,0.97761
"2024may23","petite","003","1",18.1699,2950.24478,527.8508,1993,5563,328.06489,60.11545,16.14314,5.19831,4.45042,66.62611,0.87617,53605.66547,2793,100,10027882,1,1.16805,0.85613,0.98465
"2024may23","petite","003","1",16.66777,2481.4907,653.26468,1780,7256,73.82508,60.37217,15.44443,5.12122,4.14395,178.07536,0.8781,41360.92469,2288,100,7737288,1,1.23583,0.80917,0.98687
"2024may23","petite","003","1",17.83847,3001.75817,1128.58934,2079,8192,82.60758,63.48641,15.98652,5.11457,4.44077,148.42709,0.87712,53546.783,2628,100,10016867,1,1.15173,0.86826,0.98669
"2024may23","petite","003","1",14.41725,2093.50278,468.02707,1508,4676,331.2977,64.39572,14.34253,4.67207,3.92901,129.42152,0.88073,30182.55255,1971,100,5646177,1,1.18912,0.84096,0.98557
"2024may23","petite","003","1",18.36235,3024.08675,1076.3876,2086,7506,77.23235,65.07316,16.29671,5.15546,4.53493,76.91465,0.86884,55529.33393,2596,100,10387738,1,1.13683,0.87964,0.98466
"2024may23","petite","003","1",15.78039,2153.50034,420.39892,1767,4581,326.18315,65.24992,15.06632,4.62541,4.34388,74.83112,0.8736,33983.08286,2014,100,6357133,1,1.06481,0.93913,0.98236
"2024may23","petite","003","1",15.43827,834.90512,31.26494,746,956,28.57176,83.49612,14.75612,4.74361,4.14381,85.39888,0.89097,12889.49174,832,100,2411206,1,1.14475,0.87355,0.98718
"2024may23","petite","003","1",12.47143,2253.02057,648.39447,1617,6136,325.43506,83.33613,13.63647,4.68079,3.3924,88.38921,0.84279,28098.38594,2081,100,5256297,1,1.37979,0.72475,0.98397
